Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:44.431;835351554774612741;-499045;-508385;-516185;-650652;
2026-06-21T06:05:44.439;835351554782020148;-499194;-508534;-516334;-650652;
2026-06-21T06:05:44.446;835351554789427556;-499337;-508677;-516477;-650652;
2026-06-21T06:05:44.453;835351554796834963;-499473;-508813;-516613;-650652;
2026-06-21T06:05:44.461;835351554804242370;-499602;-508942;-516742;-650652;
2026-06-21T06:05:44.468;835351554811649778;-499723;-509063;-516863;-650652;
2026-06-21T06:05:44.476;835351554819057185;-499835;-509175;-516975;-650652;
2026-06-21T06:05:44.483;835351554826464593;-499938;-509278;-517078;-650652;
2026-06-21T06:05:44.491;835351554833872000;-500033;-509373;-517173;-650652;
2026-06-21T06:05:44.498;835351554841279407;-500117;-509457;-517257;-650652;
2026-06-21T06:05:44.505;835351554848686815;-500193;-509533;-517333;-650652;
2026-06-21T06:05:44.513;835351554856094222;-500260;-509600;-517400;-650652;
2026-06-21T06:05:44.520;835351554863501630;-500317;-509657;-517457;-650652;
2026-06-21T06:05:44.528;835351554870909037;-500366;-509706;-517506;-650652;
2026-06-21T06:05:44.535;835351554878316444;-500407;-509747;-517547;-650652;
2026-06-21T06:05:44.542;835351554885723852;-500440;-509780;-517580;-650652;
2026-06-21T06:05:44.550;835351554893131259;-500466;-509806;-517606;-650652;
2026-06-21T06:05:44.557;835351554900538667;-500485;-509825;-517625;-650652;
2026-06-21T06:05:44.565;835351554907946074;-500498;-509838;-517638;-650652;
2026-06-21T06:05:44.572;835351554915353481;-500507;-509847;-517647;-650652;
2026-06-21T06:05:44.579;835351554922760889;-500511;-509851;-517651;-650652;
2026-06-21T06:05:44.587;835351554930168296;-500512;-509852;-517652;-650652;
2026-06-21T06:05:44.594;835351554937575704;-500510;-509850;-517650;-650652;
2026-06-21T06:05:44.602;835351554944983111;-500507;-509847;-517647;-650652;
2026-06-21T06:05:44.609;835351554952390519;-500503;-509843;-517643;-650652;
2026-06-21T06:05:44.616;835351554959797926;-500499;-509839;-517639;-650652;
2026-06-21T06:05:44.624;835351554967205333;-500495;-509835;-517635;-650652;
2026-06-21T06:05:44.631;835351554974612741;-500494;-509834;-517634;-650652;
2026-06-21T06:05:44.639;835351554982020148;-500494;-509834;-517634;-650652;
2026-06-21T06:05:44.646;835351554989427556;-500497;-509837;-517637;-650652;
2026-06-21T06:05:44.653;835351554996834963;-500504;-509844;-517644;-650652;
2026-06-21T06:05:44.661;835351555004242370;-500515;-509855;-517655;-650652;
2026-06-21T06:05:44.668;835351555011649778;-500531;-509871;-517671;-650652;
2026-06-21T06:05:44.676;835351555019057185;-500551;-509891;-517691;-650652;
2026-06-21T06:05:44.683;835351555026464593;-500576;-509916;-517716;-650652;
2026-06-21T06:05:44.691;835351555033872000;-500607;-509947;-517747;-650652;
2026-06-21T06:05:44.698;835351555041279407;-500642;-509982;-517782;-650652;
2026-06-21T06:05:44.705;835351555048686815;-500683;-510023;-517823;-650652;
2026-06-21T06:05:44.713;835351555056094222;-500729;-510069;-517869;-650652;
2026-06-21T06:05:44.720;835351555063501630;-500779;-510119;-517919;-650652;
2026-06-21T06:05:44.728;835351555070909037;-500834;-510174;-517974;-650652;
2026-06-21T06:05:44.735;835351555078316444;-500893;-510233;-518033;-650652;
2026-06-21T06:05:44.742;835351555085723852;-500955;-510295;-518095;-650652;
2026-06-21T06:05:44.750;835351555093131259;-501019;-510359;-518159;-650652;
2026-06-21T06:05:44.757;835351555100538667;-501086;-510426;-518226;-650652;
2026-06-21T06:05:44.765;835351555107946074;-501154;-510494;-518294;-650652;
2026-06-21T06:05:44.772;835351555115353481;-501222;-510562;-518362;-650652;
2026-06-21T06:05:44.779;835351555122760889;-501289;-510629;-518429;-650652;
2026-06-21T06:05:44.787;835351555130168296;-501355;-510695;-518495;-650652;
2026-06-21T06:05:44.794;835351555137575704;-501418;-510758;-518558;-650652;
2026-06-21T06:05:44.802;835351555144983111;-501478;-510818;-518618;-650652;
2026-06-21T06:05:44.809;835351555152390519;-501533;-510873;-518673;-650652;
2026-06-21T06:05:44.816;835351555159797926;-501583;-510923;-518723;-650652;
2026-06-21T06:05:44.824;835351555167205333;-501626;-510966;-518766;-650652;
2026-06-21T06:05:44.831;835351555174612741;-501662;-511002;-518802;-650652;
2026-06-21T06:05:44.839;835351555182020148;-501689;-511029;-518829;-650652;
2026-06-21T06:05:44.846;835351555189427556;-501707;-511047;-518847;-650652;
2026-06-21T06:05:44.853;835351555196834963;-501715;-511055;-518855;-650652;
2026-06-21T06:05:44.861;835351555204242370;-501712;-511052;-518852;-650652;
2026-06-21T06:05:44.868;835351555211649778;-501697;-511037;-518837;-650652;
2026-06-21T06:05:44.876;835351555219057185;-501670;-511010;-518810;-650652;
2026-06-21T06:05:44.883;835351555226464593;-501631;-510971;-518771;-650652;
2026-06-21T06:05:44.891;835351555233872000;-501579;-510919;-518719;-650652;
2026-06-21T06:05:44.898;835351555241279407;-501514;-510854;-518654;-650652;
2026-06-21T06:05:44.905;835351555248686815;-501436;-510776;-518576;-650652;
2026-06-21T06:05:44.913;835351555256094222;-501345;-510685;-518485;-650652;
2026-06-21T06:05:44.920;835351555263501630;-501240;-510580;-518380;-650652;
2026-06-21T06:05:44.928;835351555270909037;-501123;-510463;-518263;-650652;
2026-06-21T06:05:44.935;835351555278316444;-500993;-510333;-518133;-650652;
2026-06-21T06:05:44.942;835351555285723852;-500852;-510192;-517992;-650652;
2026-06-21T06:05:44.950;835351555293131259;-500699;-510039;-517839;-650652;
2026-06-21T06:05:44.957;835351555300538667;-500535;-509875;-517675;-650652;
2026-06-21T06:05:44.965;835351555307946074;-500362;-509702;-517502;-650652;
2026-06-21T06:05:44.972;835351555315353481;-500180;-509520;-517320;-650652;
2026-06-21T06:05:44.979;835351555322760889;-499990;-509330;-517130;-650652;
2026-06-21T06:05:44.987;835351555330168296;-499794;-509134;-516934;-650652;
2026-06-21T06:05:44.994;835351555337575704;-499592;-508932;-516732;-650652;
2026-06-21T06:05:45.002;835351555344983111;-499386;-508726;-516526;-650652;
2026-06-21T06:05:45.009;835351555352390519;-499177;-508517;-516317;-650652;
2026-06-21T06:05:45.016;835351555359797926;-498967;-508307;-516107;-650652;
2026-06-21T06:05:45.024;835351555367205333;-498757;-508097;-515897;-650652;
2026-06-21T06:05:45.031;835351555374612741;-498548;-507888;-515688;-650652;
2026-06-21T06:05:45.039;835351555382020148;-498343;-507683;-515483;-650652;
2026-06-21T06:05:45.046;835351555389427556;-498141;-507481;-515281;-650652;
2026-06-21T06:05:45.053;835351555396834963;-497945;-507285;-515085;-650652;
2026-06-21T06:05:45.061;835351555404242370;-497756;-507096;-514896;-650652;
2026-06-21T06:05:45.068;835351555411649778;-497576;-506916;-514716;-650652;
2026-06-21T06:05:45.076;835351555419057185;-497405;-506745;-514545;-650652;
2026-06-21T06:05:45.083;835351555426464593;-497244;-506584;-514384;-650653;
2026-06-21T06:05:45.091;835351555433872000;-497096;-506436;-514236;-650653;
2026-06-21T06:05:45.098;835351555441279407;-496960;-506300;-514100;-650653;
2026-06-21T06:05:45.105;835351555448686815;-496838;-506178;-513978;-650653;
2026-06-21T06:05:45.113;835351555456094222;-496731;-506071;-513871;-650653;
2026-06-21T06:05:45.120;835351555463501630;-496639;-505979;-513779;-650653;
2026-06-21T06:05:45.128;835351555470909037;-496562;-505902;-513702;-650653;
2026-06-21T06:05:45.135;835351555478316444;-496502;-505842;-513642;-650653;
2026-06-21T06:05:45.142;835351555485723852;-496458;-505798;-513598;-650653;
2026-06-21T06:05:45.150;835351555493131259;-496431;-505771;-513571;-650653;
2026-06-21T06:05:45.157;835351555500538667;-496420;-505760;-513560;-650653;
2026-06-21T06:05:45.165;835351555507946074;-496426;-505766;-513566;-650653;
2026-06-21T06:05:45.172;835351555515353481;-496448;-505788;-513588;-650653;
2026-06-21T06:05:45.179;835351555522760889;-496486;-505826;-513626;-650653;
2026-06-21T06:05:45.187;835351555530168296;-496539;-505879;-513679;-650653;
2026-06-21T06:05:45.194;835351555537575704;-496607;-505947;-513747;-650653;
2026-06-21T06:05:45.202;835351555544983111;-496689;-506029;-513829;-650653;
2026-06-21T06:05:45.209;835351555552390519;-496784;-506124;-513924;-650653;
2026-06-21T06:05:45.216;835351555559797926;-496892;-506232;-514032;-650653;
2026-06-21T06:05:45.224;835351555567205333;-497010;-506350;-514150;-650653;
2026-06-21T06:05:45.231;835351555574612741;-497139;-506479;-514279;-650653;
2026-06-21T06:05:45.239;835351555582020148;-497276;-506616;-514416;-650653;
2026-06-21T06:05:45.246;835351555589427556;-497422;-506762;-514562;-650653;
2026-06-21T06:05:45.253;835351555596834963;-497573;-506913;-514713;-650653;
2026-06-21T06:05:45.261;835351555604242370;-497730;-507070;-514870;-650653;
2026-06-21T06:05:45.268;835351555611649778;-497891;-507231;-515031;-650653;
2026-06-21T06:05:45.276;835351555619057185;-498055;-507395;-515195;-650653;
2026-06-21T06:05:45.283;835351555626464593;-498220;-507560;-515360;-650653;
2026-06-21T06:05:45.291;835351555633872000;-498385;-507725;-515525;-650653;
2026-06-21T06:05:45.298;835351555641279407;-498549;-507889;-515689;-650653;
2026-06-21T06:05:45.305;835351555648686815;-498710;-508050;-515850;-650653;
2026-06-21T06:05:45.313;835351555656094222;-498869;-508209;-516009;-650653;
2026-06-21T06:05:45.320;835351555663501630;-499023;-508363;-516163;-650653;
2026-06-21T06:05:45.328;835351555670909037;-499171;-508511;-516311;-650653;
2026-06-21T06:05:45.335;835351555678316444;-499314;-508654;-516454;-650653;
2026-06-21T06:05:45.342;835351555685723852;-499450;-508790;-516590;-650653;
2026-06-21T06:05:45.350;835351555693131259;-499578;-508918;-516718;-650653;
2026-06-21T06:05:45.357;835351555700538667;-499697;-509037;-516837;-650653;
2026-06-21T06:05:45.365;835351555707946074;-499809;-509149;-516949;-650653;
2026-06-21T06:05:45.372;835351555715353481;-499911;-509251;-517051;-650653;
2026-06-21T06:05:45.379;835351555722760889;-500004;-509344;-517144;-650653;
2026-06-21T06:05:45.387;835351555730168296;-500088;-509428;-517228;-650653;
2026-06-21T06:05:45.394;835351555737575704;-500163;-509503;-517303;-650653;
2026-06-21T06:05:45.402;835351555744983111;-500228;-509568;-517368;-650653;
2026-06-21T06:05:45.409;835351555752390519;-500285;-509625;-517425;-650653;
2026-06-21T06:05:45.416;835351555759797926;-500333;-509673;-517473;-650653;
2026-06-21T06:05:45.424;835351555767205333;-500373;-509713;-517513;-650653;
2026-06-21T06:05:45.431;835351555774612741;-500405;-509745;-517545;-650653;
2026-06-21T06:05:45.439;835351555782020148;-500430;-509770;-517570;-650653;
2026-06-21T06:05:45.446;835351555789427556;-500449;-509789;-517589;-650653;
2026-06-21T06:05:45.453;835351555796834963;-500462;-509802;-517602;-650653;
2026-06-21T06:05:45.461;835351555804242370;-500470;-509810;-517610;-650653;
2026-06-21T06:05:45.468;835351555811649778;-500474;-509814;-517614;-650653;
2026-06-21T06:05:45.476;835351555819057185;-500474;-509814;-517614;-650653;
2026-06-21T06:05:45.483;835351555826464593;-500472;-509812;-517612;-650653;
2026-06-21T06:05:45.491;835351555833872000;-500469;-509809;-517609;-650653;
2026-06-21T06:05:45.498;835351555841279407;-500465;-509805;-517605;-650653;
2026-06-21T06:05:45.505;835351555848686815;-500461;-509801;-517601;-650653;
2026-06-21T06:05:45.513;835351555856094222;-500457;-509797;-517597;-650653;
2026-06-21T06:05:45.520;835351555863501630;-500456;-509796;-517596;-650653;
2026-06-21T06:05:45.528;835351555870909037;-500456;-509796;-517596;-650653;
2026-06-21T06:05:45.535;835351555878316444;-500460;-509800;-517600;-650653;
2026-06-21T06:05:45.542;835351555885723852;-500468;-509808;-517608;-650653;
2026-06-21T06:05:45.550;835351555893131259;-500479;-509819;-517619;-650653;
2026-06-21T06:05:45.557;835351555900538667;-500495;-509835;-517635;-650653;
2026-06-21T06:05:45.565;835351555907946074;-500516;-509856;-517656;-650653;
2026-06-21T06:05:45.572;835351555915353481;-500541;-509881;-517681;-650653;
2026-06-21T06:05:45.579;835351555922760889;-500572;-509912;-517712;-650653;
2026-06-21T06:05:45.587;835351555930168296;-500609;-509949;-517749;-650653;
2026-06-21T06:05:45.594;835351555937575704;-500650;-509990;-517790;-650653;
2026-06-21T06:05:45.602;835351555944983111;-500696;-510036;-517836;-650653;
2026-06-21T06:05:45.609;835351555952390519;-500747;-510087;-517887;-650653;
2026-06-21T06:05:45.616;835351555959797926;-500802;-510142;-517942;-650653;
2026-06-21T06:05:45.624;835351555967205333;-500861;-510201;-518001;-650653;
2026-06-21T06:05:45.631;835351555974612741;-500924;-510264;-518064;-650653;
2026-06-21T06:05:45.639;835351555982020148;-500989;-510329;-518129;-650653;
2026-06-21T06:05:45.646;835351555989427556;-501055;-510395;-518195;-650653;
2026-06-21T06:05:45.653;835351555996834963;-501123;-510463;-518263;-650653;
2026-06-21T06:05:45.661;835351556004242370;-501191;-510531;-518331;-650653;
2026-06-21T06:05:45.668;835351556011649778;-501259;-510599;-518399;-650653;
2026-06-21T06:05:45.676;835351556019057185;-501324;-510664;-518464;-650653;
2026-06-21T06:05:45.683;835351556026464593;-501387;-510727;-518527;-650653;
2026-06-21T06:05:45.691;835351556033872000;-501447;-510787;-518587;-650653;
2026-06-21T06:05:45.698;835351556041279407;-501501;-510841;-518641;-650653;
2026-06-21T06:05:45.705;835351556048686815;-501550;-510890;-518690;-650653;
2026-06-21T06:05:45.713;835351556056094222;-501593;-510933;-518733;-650653;
2026-06-21T06:05:45.720;835351556063501630;-501627;-510967;-518767;-650653;
2026-06-21T06:05:45.728;835351556070909037;-501653;-510993;-518793;-650653;
2026-06-21T06:05:45.735;835351556078316444;-501670;-511010;-518810;-650653;
2026-06-21T06:05:45.742;835351556085723852;-501677;-511017;-518817;-650653;
2026-06-21T06:05:45.750;835351556093131259;-501673;-511013;-518813;-650653;
2026-06-21T06:05:45.757;835351556100538667;-501657;-510997;-518797;-650653;
2026-06-21T06:05:45.765;835351556107946074;-501629;-510969;-518769;-650653;
2026-06-21T06:05:45.772;835351556115353481;-501588;-510928;-518728;-650653;
2026-06-21T06:05:45.779;835351556122760889;-501535;-510875;-518675;-650653;
2026-06-21T06:05:45.787;835351556130168296;-501468;-510808;-518608;-650653;
2026-06-21T06:05:45.794;835351556137575704;-501389;-510729;-518529;-650653;
2026-06-21T06:05:45.802;835351556144983111;-501296;-510636;-518436;-650653;
2026-06-21T06:05:45.809;835351556152390519;-501190;-510530;-518330;-650654;
2026-06-21T06:05:45.816;835351556159797926;-501071;-510411;-518211;-650654;
2026-06-21T06:05:45.824;835351556167205333;-500940;-510280;-518080;-650654;
2026-06-21T06:05:45.831;835351556174612741;-500797;-510137;-517937;-650654;
2026-06-21T06:05:45.839;835351556182020148;-500643;-509983;-517783;-650654;
2026-06-21T06:05:45.846;835351556189427556;-500478;-509818;-517618;-650654;
2026-06-21T06:05:45.853;835351556196834963;-500304;-509644;-517444;-650654;
2026-06-21T06:05:45.861;835351556204242370;-500121;-509461;-517261;-650654;
2026-06-21T06:05:45.868;835351556211649778;-499930;-509270;-517070;-650654;
2026-06-21T06:05:45.876;835351556219057185;-499733;-509073;-516873;-650654;
2026-06-21T06:05:45.883;835351556226464593;-499531;-508871;-516671;-650654;
2026-06-21T06:05:45.891;835351556233872000;-499325;-508665;-516465;-650654;
2026-06-21T06:05:45.898;835351556241279407;-499116;-508456;-516256;-650654;
2026-06-21T06:05:45.905;835351556248686815;-498906;-508246;-516046;-650654;
2026-06-21T06:05:45.913;835351556256094222;-498696;-508036;-515836;-650654;
2026-06-21T06:05:45.920;835351556263501630;-498487;-507827;-515627;-650654;
2026-06-21T06:05:45.928;835351556270909037;-498282;-507622;-515422;-650654;
2026-06-21T06:05:45.935;835351556278316444;-498081;-507421;-515221;-650654;
2026-06-21T06:05:45.942;835351556285723852;-497886;-507226;-515026;-650654;
2026-06-21T06:05:45.950;835351556293131259;-497698;-507038;-514838;-650654;
2026-06-21T06:05:45.957;835351556300538667;-497518;-506858;-514658;-650654;
2026-06-21T06:05:45.965;835351556307946074;-497348;-506688;-514488;-650654;
2026-06-21T06:05:45.972;835351556315353481;-497189;-506529;-514329;-650654;
2026-06-21T06:05:45.979;835351556322760889;-497042;-506382;-514182;-650654;
2026-06-21T06:05:45.987;835351556330168296;-496908;-506248;-514048;-650654;
2026-06-21T06:05:45.994;835351556337575704;-496788;-506128;-513928;-650654;
2026-06-21T06:05:46.002;835351556344983111;-496682;-506022;-513822;-650654;
2026-06-21T06:05:46.009;835351556352390519;-496591;-505931;-513731;-650654;
2026-06-21T06:05:46.016;835351556359797926;-496517;-505857;-513657;-650654;
2026-06-21T06:05:46.024;835351556367205333;-496458;-505798;-513598;-650654;
2026-06-21T06:05:46.031;835351556374612741;-496416;-505756;-513556;-650654;
2026-06-21T06:05:46.039;835351556382020148;-496391;-505731;-513531;-650654;
2026-06-21T06:05:46.046;835351556389427556;-496382;-505722;-513522;-650654;
2026-06-21T06:05:46.053;835351556396834963;-496390;-505730;-513530;-650654;
2026-06-21T06:05:46.061;835351556404242370;-496414;-505754;-513554;-650654;
2026-06-21T06:05:46.068;835351556411649778;-496453;-505793;-513593;-650654;
2026-06-21T06:05:46.076;835351556419057185;-496508;-505848;-513648;-650654;
2026-06-21T06:05:46.083;835351556426464593;-496578;-505918;-513718;-650654;
2026-06-21T06:05:46.091;835351556433872000;-496661;-506001;-513801;-650654;
2026-06-21T06:05:46.098;835351556441279407;-496758;-506098;-513898;-650654;
2026-06-21T06:05:46.105;835351556448686815;-496866;-506206;-514006;-650654;
2026-06-21T06:05:46.113;835351556456094222;-496986;-506326;-514126;-650654;
2026-06-21T06:05:46.120;835351556463501630;-497116;-506456;-514256;-650654;
2026-06-21T06:05:46.128;835351556470909037;-497254;-506594;-514394;-650654;
2026-06-21T06:05:46.135;835351556478316444;-497400;-506740;-514540;-650654;
2026-06-21T06:05:46.142;835351556485723852;-497552;-506892;-514692;-650654;
2026-06-21T06:05:46.150;835351556493131259;-497710;-507050;-514850;-650654;
2026-06-21T06:05:46.157;835351556500538667;-497871;-507211;-515011;-650654;
2026-06-21T06:05:46.165;835351556507946074;-498035;-507375;-515175;-650654;
2026-06-21T06:05:46.172;835351556515353481;-498200;-507540;-515340;-650654;
2026-06-21T06:05:46.179;835351556522760889;-498365;-507705;-515505;-650654;
2026-06-21T06:05:46.187;835351556530168296;-498528;-507868;-515668;-650654;
2026-06-21T06:05:46.194;835351556537575704;-498690;-508030;-515830;-650654;
2026-06-21T06:05:46.202;835351556544983111;-498848;-508188;-515988;-650654;
2026-06-21T06:05:46.209;835351556552390519;-499001;-508341;-516141;-650654;
2026-06-21T06:05:46.216;835351556559797926;-499149;-508489;-516289;-650654;
2026-06-21T06:05:46.224;835351556567205333;-499291;-508631;-516431;-650654;
2026-06-21T06:05:46.231;835351556574612741;-499426;-508766;-516566;-650654;
2026-06-21T06:05:46.239;835351556582020148;-499553;-508893;-516693;-650654;
2026-06-21T06:05:46.246;835351556589427556;-499672;-509012;-516812;-650654;
2026-06-21T06:05:46.253;835351556596834963;-499782;-509122;-516922;-650654;
2026-06-21T06:05:46.261;835351556604242370;-499883;-509223;-517023;-650654;
2026-06-21T06:05:46.268;835351556611649778;-499976;-509316;-517116;-650654;
2026-06-21T06:05:46.276;835351556619057185;-500059;-509399;-517199;-650654;
2026-06-21T06:05:46.283;835351556626464593;-500132;-509472;-517272;-650654;
2026-06-21T06:05:46.291;835351556633872000;-500197;-509537;-517337;-650654;
2026-06-21T06:05:46.298;835351556641279407;-500252;-509592;-517392;-650654;
2026-06-21T06:05:46.305;835351556648686815;-500300;-509640;-517440;-650654;
2026-06-21T06:05:46.313;835351556656094222;-500339;-509679;-517479;-650654;
2026-06-21T06:05:46.320;835351556663501630;-500370;-509710;-517510;-650654;
2026-06-21T06:05:46.328;835351556670909037;-500394;-509734;-517534;-650654;
2026-06-21T06:05:46.335;835351556678316444;-500412;-509752;-517552;-650654;
2026-06-21T06:05:46.342;835351556685723852;-500425;-509765;-517565;-650654;
2026-06-21T06:05:46.350;835351556693131259;-500432;-509772;-517572;-650654;
2026-06-21T06:05:46.357;835351556700538667;-500436;-509776;-517576;-650654;
2026-06-21T06:05:46.365;835351556707946074;-500436;-509776;-517576;-650654;
2026-06-21T06:05:46.372;835351556715353481;-500434;-509774;-517574;-650654;
2026-06-21T06:05:46.379;835351556722760889;-500430;-509770;-517570;-650654;
2026-06-21T06:05:46.387;835351556730168296;-500426;-509766;-517566;-650654;
2026-06-21T06:05:46.394;835351556737575704;-500422;-509762;-517562;-650654;
2026-06-21T06:05:46.402;835351556744983111;-500419;-509759;-517559;-650654;
2026-06-21T06:05:46.409;835351556752390519;-500418;-509758;-517558;-650654;
2026-06-21T06:05:46.416;835351556759797926;-500419;-509759;-517559;-650654;
2026-06-21T06:05:46.424;835351556767205333;-500423;-509763;-517563;-650654;
2026-06-21T06:05:46.431;835351556774612741;-500430;-509770;-517570;-650654;
2026-06-21T06:05:46.439;835351556782020148;-500442;-509782;-517582;-650655;
2026-06-21T06:05:46.446;835351556789427556;-500459;-509799;-517599;-650655;
2026-06-21T06:05:46.453;835351556796834963;-500480;-509820;-517620;-650655;
2026-06-21T06:05:46.461;835351556804242370;-500506;-509846;-517646;-650655;
2026-06-21T06:05:46.468;835351556811649778;-500538;-509878;-517678;-650655;
2026-06-21T06:05:46.476;835351556819057185;-500574;-509914;-517714;-650655;
2026-06-21T06:05:46.483;835351556826464593;-500616;-509956;-517756;-650655;
2026-06-21T06:05:46.491;835351556833872000;-500663;-510003;-517803;-650655;
2026-06-21T06:05:46.498;835351556841279407;-500714;-510054;-517854;-650655;
2026-06-21T06:05:46.505;835351556848686815;-500770;-510110;-517910;-650655;
2026-06-21T06:05:46.513;835351556856094222;-500829;-510169;-517969;-650655;
2026-06-21T06:05:46.520;835351556863501630;-500892;-510232;-518032;-650655;
2026-06-21T06:05:46.528;835351556870909037;-500957;-510297;-518097;-650655;
2026-06-21T06:05:46.535;835351556878316444;-501024;-510364;-518164;-650655;
2026-06-21T06:05:46.542;835351556885723852;-501092;-510432;-518232;-650655;
2026-06-21T06:05:46.550;835351556893131259;-501160;-510500;-518300;-650655;
2026-06-21T06:05:46.557;835351556900538667;-501227;-510567;-518367;-650655;
2026-06-21T06:05:46.565;835351556907946074;-501293;-510633;-518433;-650655;
2026-06-21T06:05:46.572;835351556915353481;-501355;-510695;-518495;-650655;
2026-06-21T06:05:46.579;835351556922760889;-501414;-510754;-518554;-650655;
2026-06-21T06:05:46.587;835351556930168296;-501468;-510808;-518608;-650655;
2026-06-21T06:05:46.594;835351556937575704;-501517;-510857;-518657;-650655;
2026-06-21T06:05:46.602;835351556944983111;-501558;-510898;-518698;-650655;
2026-06-21T06:05:46.609;835351556952390519;-501592;-510932;-518732;-650655;
2026-06-21T06:05:46.616;835351556959797926;-501618;-510958;-518758;-650655;
2026-06-21T06:05:46.624;835351556967205333;-501633;-510973;-518773;-650655;
2026-06-21T06:05:46.631;835351556974612741;-501639;-510979;-518779;-650655;
2026-06-21T06:05:46.639;835351556982020148;-501634;-510974;-518774;-650655;
2026-06-21T06:05:46.646;835351556989427556;-501617;-510957;-518757;-650655;
2026-06-21T06:05:46.653;835351556996834963;-501587;-510927;-518727;-650655;
2026-06-21T06:05:46.661;835351557004242370;-501546;-510886;-518686;-650655;
2026-06-21T06:05:46.668;835351557011649778;-501491;-510831;-518631;-650655;
2026-06-21T06:05:46.676;835351557019057185;-501423;-510763;-518563;-650655;
2026-06-21T06:05:46.683;835351557026464593;-501343;-510683;-518483;-650655;
2026-06-21T06:05:46.691;835351557033872000;-501248;-510588;-518388;-650655;
2026-06-21T06:05:46.698;835351557041279407;-501141;-510481;-518281;-650655;
2026-06-21T06:05:46.705;835351557048686815;-501022;-510362;-518162;-650655;
2026-06-21T06:05:46.713;835351557056094222;-500889;-510229;-518029;-650655;
2026-06-21T06:05:46.720;835351557063501630;-500745;-510085;-517885;-650655;
2026-06-21T06:05:46.728;835351557070909037;-500590;-509930;-517730;-650655;
2026-06-21T06:05:46.735;835351557078316444;-500425;-509765;-517565;-650655;
2026-06-21T06:05:46.742;835351557085723852;-500250;-509590;-517390;-650655;
2026-06-21T06:05:46.750;835351557093131259;-500066;-509406;-517206;-650655;
2026-06-21T06:05:46.757;835351557100538667;-499875;-509215;-517015;-650655;
2026-06-21T06:05:46.765;835351557107946074;-499677;-509017;-516817;-650655;
2026-06-21T06:05:46.772;835351557115353481;-499475;-508815;-516615;-650655;
2026-06-21T06:05:46.779;835351557122760889;-499268;-508608;-516408;-650655;
2026-06-21T06:05:46.787;835351557130168296;-499059;-508399;-516199;-650655;
2026-06-21T06:05:46.794;835351557137575704;-498849;-508189;-515989;-650655;
2026-06-21T06:05:46.802;835351557144983111;-498639;-507979;-515779;-650655;
2026-06-21T06:05:46.809;835351557152390519;-498431;-507771;-515571;-650655;
2026-06-21T06:05:46.816;835351557159797926;-498226;-507566;-515366;-650655;
2026-06-21T06:05:46.824;835351557167205333;-498026;-507366;-515166;-650655;
2026-06-21T06:05:46.831;835351557174612741;-497831;-507171;-514971;-650655;
2026-06-21T06:05:46.839;835351557182020148;-497644;-506984;-514784;-650655;
2026-06-21T06:05:46.846;835351557189427556;-497465;-506805;-514605;-650655;
2026-06-21T06:05:46.853;835351557196834963;-497296;-506636;-514436;-650655;
2026-06-21T06:05:46.861;835351557204242370;-497138;-506478;-514278;-650655;
2026-06-21T06:05:46.868;835351557211649778;-496992;-506332;-514132;-650655;
2026-06-21T06:05:46.876;835351557219057185;-496859;-506199;-513999;-650655;
2026-06-21T06:05:46.883;835351557226464593;-496740;-506080;-513880;-650655;
2026-06-21T06:05:46.891;835351557233872000;-496636;-505976;-513776;-650655;
2026-06-21T06:05:46.898;835351557241279407;-496547;-505887;-513687;-650655;
2026-06-21T06:05:46.905;835351557248686815;-496474;-505814;-513614;-650655;
2026-06-21T06:05:46.913;835351557256094222;-496416;-505756;-513556;-650655;
2026-06-21T06:05:46.920;835351557263501630;-496376;-505716;-513516;-650655;
2026-06-21T06:05:46.928;835351557270909037;-496352;-505692;-513492;-650655;
2026-06-21T06:05:46.935;835351557278316444;-496344;-505684;-513484;-650655;
2026-06-21T06:05:46.942;835351557285723852;-496353;-505693;-513493;-650655;
2026-06-21T06:05:46.950;835351557293131259;-496378;-505718;-513518;-650655;
2026-06-21T06:05:46.957;835351557300538667;-496419;-505759;-513559;-650655;
2026-06-21T06:05:46.965;835351557307946074;-496475;-505815;-513615;-650655;
2026-06-21T06:05:46.972;835351557315353481;-496546;-505886;-513686;-650655;
2026-06-21T06:05:46.979;835351557322760889;-496630;-505970;-513770;-650655;
2026-06-21T06:05:46.987;835351557330168296;-496728;-506068;-513868;-650655;
2026-06-21T06:05:46.994;835351557337575704;-496837;-506177;-513977;-650655;
2026-06-21T06:05:47.002;835351557344983111;-496958;-506298;-514098;-650655;
2026-06-21T06:05:47.009;835351557352390519;-497088;-506428;-514228;-650656;
2026-06-21T06:05:47.016;835351557359797926;-497227;-506567;-514367;-650656;
2026-06-21T06:05:47.024;835351557367205333;-497373;-506713;-514513;-650656;
2026-06-21T06:05:47.031;835351557374612741;-497526;-506866;-514666;-650656;
2026-06-21T06:05:47.039;835351557382020148;-497684;-507024;-514824;-650656;
2026-06-21T06:05:47.046;835351557389427556;-497845;-507185;-514985;-650656;
2026-06-21T06:05:47.053;835351557396834963;-498009;-507349;-515149;-650656;
2026-06-21T06:05:47.061;835351557404242370;-498174;-507514;-515314;-650656;
2026-06-21T06:05:47.068;835351557411649778;-498338;-507678;-515478;-650656;
2026-06-21T06:05:47.076;835351557419057185;-498502;-507842;-515642;-650656;
