Phone timestamp;RR-interval [ms]
2026-06-13T21:11:27.083;991
2026-06-13T21:11:28.119;1036
2026-06-13T21:11:29.117;998
2026-06-13T21:11:30.065;948
2026-06-13T21:11:31.044;979
2026-06-13T21:11:32.078;1034
2026-06-13T21:11:33.090;1012
2026-06-13T21:11:34.044;954
2026-06-13T21:11:35.012;968
2026-06-13T21:11:36.040;1028
2026-06-13T21:11:37.064;1024
2026-06-13T21:11:38.027;963
2026-06-13T21:11:38.986;959
2026-06-13T21:11:40.006;1020
2026-06-13T21:11:41.040;1034
2026-06-13T21:11:42.015;975
2026-06-13T21:11:42.968;953
2026-06-13T21:11:43.977;1009
2026-06-13T21:11:45.017;1040
2026-06-13T21:11:46.006;989
2026-06-13T21:11:46.958;952
2026-06-13T21:11:47.955;997
2026-06-13T21:11:48.997;1042
2026-06-13T21:11:50.001;1004
2026-06-13T21:11:50.955;954
2026-06-13T21:11:51.940;985
2026-06-13T21:11:52.980;1040
2026-06-13T21:11:53.998;1018
2026-06-13T21:11:54.958;960
2026-06-13T21:11:55.932;974
2026-06-13T21:11:56.967;1035
2026-06-13T21:11:57.997;1030
2026-06-13T21:11:58.967;970
2026-06-13T21:11:59.932;965
2026-06-13T21:12:00.958;1026
2026-06-13T21:12:01.998;1040
2026-06-13T21:12:02.980;982
2026-06-13T21:12:03.940;960
2026-06-13T21:12:04.955;1015
2026-06-13T21:12:06.001;1046
2026-06-13T21:12:06.997;996
2026-06-13T21:12:07.955;958
2026-06-13T21:12:08.958;1003
2026-06-13T21:12:10.007;1049
2026-06-13T21:12:11.018;1011
2026-06-13T21:12:11.978;960
2026-06-13T21:12:12.969;991
2026-06-13T21:12:14.016;1047
2026-06-13T21:12:15.041;1025
2026-06-13T21:12:16.008;967
2026-06-13T21:12:16.988;980
2026-06-13T21:12:18.029;1041
2026-06-13T21:12:19.066;1037
2026-06-13T21:12:20.042;976
2026-06-13T21:12:21.014;972
2026-06-13T21:12:22.047;1033
2026-06-13T21:12:23.093;1046
2026-06-13T21:12:24.081;988
2026-06-13T21:12:25.047;966
2026-06-13T21:12:26.068;1021
2026-06-13T21:12:27.120;1052
2026-06-13T21:12:28.122;1002
2026-06-13T21:12:29.086;964
2026-06-13T21:12:30.095;1009
2026-06-13T21:12:31.149;1054
2026-06-13T21:12:32.165;1016
2026-06-13T21:12:33.131;966
2026-06-13T21:12:34.128;997
2026-06-13T21:12:35.180;1052
2026-06-13T21:12:36.210;1030
2026-06-13T21:12:37.181;971
2026-06-13T21:12:38.166;985
2026-06-13T21:12:39.212;1046
2026-06-13T21:12:40.253;1041
2026-06-13T21:12:41.233;980
2026-06-13T21:12:42.209;976
2026-06-13T21:12:43.246;1037
2026-06-13T21:12:44.296;1050
2026-06-13T21:12:45.288;992
2026-06-13T21:12:46.258;970
2026-06-13T21:12:47.283;1025
2026-06-13T21:12:48.339;1056
2026-06-13T21:12:49.344;1005
2026-06-13T21:12:50.311;967
2026-06-13T21:12:51.323;1012
2026-06-13T21:12:52.380;1057
2026-06-13T21:12:53.399;1019
2026-06-13T21:12:54.367;968
2026-06-13T21:12:55.366;999
2026-06-13T21:12:56.420;1054
2026-06-13T21:12:57.452;1032
2026-06-13T21:12:58.425;973
2026-06-13T21:12:59.412;987
2026-06-13T21:13:00.459;1047
2026-06-13T21:13:01.502;1043
2026-06-13T21:13:02.483;981
2026-06-13T21:13:03.460;977
2026-06-13T21:13:04.497;1037
2026-06-13T21:13:05.548;1051
2026-06-13T21:13:06.540;992
2026-06-13T21:13:07.510;970
2026-06-13T21:13:08.535;1025
2026-06-13T21:13:09.590;1055
2026-06-13T21:13:10.594;1004
2026-06-13T21:13:11.560;966
2026-06-13T21:13:12.571;1011
2026-06-13T21:13:13.627;1056
2026-06-13T21:13:14.644;1017
2026-06-13T21:13:15.611;967
2026-06-13T21:13:16.608;997
2026-06-13T21:13:17.660;1052
2026-06-13T21:13:18.690;1030
2026-06-13T21:13:19.661;971
2026-06-13T21:13:20.645;984
2026-06-13T21:13:21.690;1045
2026-06-13T21:13:22.730;1040
2026-06-13T21:13:23.708;978
2026-06-13T21:13:24.682;974
2026-06-13T21:13:25.716;1034
2026-06-13T21:13:26.763;1047
2026-06-13T21:13:27.752;989
2026-06-13T21:13:28.718;966
2026-06-13T21:13:29.739;1021
2026-06-13T21:13:30.790;1051
2026-06-13T21:13:31.790;1000
2026-06-13T21:13:32.752;962
2026-06-13T21:13:33.759;1007
2026-06-13T21:13:34.810;1051
2026-06-13T21:13:35.823;1013
2026-06-13T21:13:36.785;962
2026-06-13T21:13:37.777;992
2026-06-13T21:13:38.824;1047
2026-06-13T21:13:39.848;1024
2026-06-13T21:13:40.814;966
2026-06-13T21:13:41.793;979
2026-06-13T21:13:42.832;1039
2026-06-13T21:13:43.866;1034
2026-06-13T21:13:44.839;973
2026-06-13T21:13:45.807;968
2026-06-13T21:13:46.835;1028
2026-06-13T21:13:47.876;1041
2026-06-13T21:13:48.859;983
2026-06-13T21:13:49.819;960
2026-06-13T21:13:50.834;1015
2026-06-13T21:13:51.879;1045
2026-06-13T21:13:52.873;994
2026-06-13T21:13:53.829;956
2026-06-13T21:13:54.829;1000
2026-06-13T21:13:55.874;1045
2026-06-13T21:13:56.880;1006
2026-06-13T21:13:57.835;955
2026-06-13T21:13:58.821;986
2026-06-13T21:13:59.861;1040
2026-06-13T21:14:00.879;1018
2026-06-13T21:14:01.838;959
2026-06-13T21:14:02.810;972
2026-06-13T21:14:03.842;1032
2026-06-13T21:14:04.870;1028
2026-06-13T21:14:05.836;966
2026-06-13T21:14:06.797;961
2026-06-13T21:14:07.818;1021
2026-06-13T21:14:08.853;1035
2026-06-13T21:14:09.829;976
2026-06-13T21:14:10.782;953
2026-06-13T21:14:11.790;1008
2026-06-13T21:14:12.828;1038
2026-06-13T21:14:13.816;988
2026-06-13T21:14:14.765;949
2026-06-13T21:14:15.759;994
2026-06-13T21:14:16.797;1038
2026-06-13T21:14:17.797;1000
2026-06-13T21:14:18.746;949
2026-06-13T21:14:19.725;979
2026-06-13T21:14:20.759;1034
2026-06-13T21:14:21.771;1012
2026-06-13T21:14:22.724;953
2026-06-13T21:14:23.690;966
2026-06-13T21:14:24.717;1027
2026-06-13T21:14:25.739;1022
2026-06-13T21:14:26.699;960
2026-06-13T21:14:27.655;956
2026-06-13T21:14:28.671;1016
2026-06-13T21:14:29.700;1029
2026-06-13T21:14:30.671;971
2026-06-13T21:14:31.619;948
2026-06-13T21:14:32.622;1003
2026-06-13T21:14:33.656;1034
2026-06-13T21:14:34.639;983
2026-06-13T21:14:35.583;944
2026-06-13T21:14:36.572;989
2026-06-13T21:14:37.606;1034
2026-06-13T21:14:38.602;996
2026-06-13T21:14:39.547;945
2026-06-13T21:14:40.522;975
2026-06-13T21:14:41.552;1030
2026-06-13T21:14:42.560;1008
2026-06-13T21:14:43.509;949
2026-06-13T21:14:44.472;963
2026-06-13T21:14:45.495;1023
2026-06-13T21:14:46.514;1019
2026-06-13T21:14:47.472;958
2026-06-13T21:14:48.425;953
2026-06-13T21:14:49.438;1013
2026-06-13T21:14:50.465;1027
