Phone timestamp;sensor timestamp [ns];channel 0
2026-07-18T02:14:26.771;900351554005142419;142
2026-07-18T02:14:26.779;900351554013095465;142
2026-07-18T02:14:26.787;900351554021048510;143
2026-07-18T02:14:26.795;900351554029001555;144
2026-07-18T02:14:26.803;900351554036954600;144
2026-07-18T02:14:26.811;900351554044907646;144
2026-07-18T02:14:26.818;900351554052860691;145
2026-07-18T02:14:26.826;900351554060813736;145
2026-07-18T02:14:26.834;900351554068766781;145
2026-07-18T02:14:26.842;900351554076719826;145
2026-07-18T02:14:26.850;900351554084672872;145
2026-07-18T02:14:26.858;900351554092625917;145
2026-07-18T02:14:26.866;900351554100578962;145
2026-07-18T02:14:26.874;900351554108532007;144
2026-07-18T02:14:26.882;900351554116485053;144
2026-07-18T02:14:26.890;900351554124438098;143
2026-07-18T02:14:26.898;900351554132391143;143
2026-07-18T02:14:26.906;900351554140344188;142
2026-07-18T02:14:26.914;900351554148297233;141
2026-07-18T02:14:26.922;900351554156250279;140
2026-07-18T02:14:26.930;900351554164203324;139
2026-07-18T02:14:26.938;900351554172156369;138
2026-07-18T02:14:26.946;900351554180109414;136
2026-07-18T02:14:26.954;900351554188062460;135
2026-07-18T02:14:26.962;900351554196015505;133
2026-07-18T02:14:26.970;900351554203968550;132
2026-07-18T02:14:26.978;900351554211921595;130
2026-07-18T02:14:26.986;900351554219874640;128
2026-07-18T02:14:26.993;900351554227827686;126
2026-07-18T02:14:27.001;900351554235780731;124
2026-07-18T02:14:27.009;900351554243733776;122
2026-07-18T02:14:27.017;900351554251686821;120
2026-07-18T02:14:27.025;900351554259639867;117
2026-07-18T02:14:27.033;900351554267592912;115
2026-07-18T02:14:27.041;900351554275545957;113
2026-07-18T02:14:27.049;900351554283499002;110
2026-07-18T02:14:27.057;900351554291452047;108
2026-07-18T02:14:27.065;900351554299405093;106
2026-07-18T02:14:27.073;900351554307358138;103
2026-07-18T02:14:27.081;900351554315311183;101
2026-07-18T02:14:27.089;900351554323264228;99
2026-07-18T02:14:27.097;900351554331217274;96
2026-07-18T02:14:27.105;900351554339170319;94
2026-07-18T02:14:27.113;900351554347123364;92
2026-07-18T02:14:27.121;900351554355076409;89
2026-07-18T02:14:27.129;900351554363029454;87
2026-07-18T02:14:27.137;900351554370982500;85
2026-07-18T02:14:27.145;900351554378935545;83
2026-07-18T02:14:27.153;900351554386888590;81
2026-07-18T02:14:27.160;900351554394841635;79
2026-07-18T02:14:27.168;900351554402794680;78
2026-07-18T02:14:27.176;900351554410747726;76
2026-07-18T02:14:27.184;900351554418700771;74
2026-07-18T02:14:27.192;900351554426653816;73
2026-07-18T02:14:27.200;900351554434606861;72
2026-07-18T02:14:27.208;900351554442559907;71
2026-07-18T02:14:27.216;900351554450512952;70
2026-07-18T02:14:27.224;900351554458465997;69
2026-07-18T02:14:27.232;900351554466419042;68
2026-07-18T02:14:27.240;900351554474372087;67
2026-07-18T02:14:27.248;900351554482325133;67
2026-07-18T02:14:27.256;900351554490278178;67
2026-07-18T02:14:27.264;900351554498231223;156
2026-07-18T02:14:27.272;900351554506184268;66
2026-07-18T02:14:27.280;900351554514137314;67
2026-07-18T02:14:27.288;900351554522090359;67
2026-07-18T02:14:27.296;900351554530043404;67
2026-07-18T02:14:27.304;900351554537996449;68
2026-07-18T02:14:27.312;900351554545949494;68
2026-07-18T02:14:27.320;900351554553902540;69
2026-07-18T02:14:27.327;900351554561855585;70
2026-07-18T02:14:27.335;900351554569808630;71
2026-07-18T02:14:27.343;900351554577761675;72
2026-07-18T02:14:27.351;900351554585714721;74
2026-07-18T02:14:27.359;900351554593667766;75
2026-07-18T02:14:27.367;900351554601620811;76
2026-07-18T02:14:27.375;900351554609573856;78
2026-07-18T02:14:27.383;900351554617526901;80
2026-07-18T02:14:27.391;900351554625479947;81
2026-07-18T02:14:27.399;900351554633432992;83
2026-07-18T02:14:27.407;900351554641386037;85
2026-07-18T02:14:27.415;900351554649339082;87
2026-07-18T02:14:27.423;900351554657292128;88
2026-07-18T02:14:27.431;900351554665245173;90
2026-07-18T02:14:27.439;900351554673198218;92
2026-07-18T02:14:27.447;900351554681151263;94
2026-07-18T02:14:27.455;900351554689104308;96
2026-07-18T02:14:27.463;900351554697057354;98
2026-07-18T02:14:27.471;900351554705010399;100
2026-07-18T02:14:27.479;900351554712963444;102
2026-07-18T02:14:27.487;900351554720916489;103
2026-07-18T02:14:27.494;900351554728869535;105
2026-07-18T02:14:27.502;900351554736822580;107
2026-07-18T02:14:27.510;900351554744775625;109
2026-07-18T02:14:27.518;900351554752728670;110
2026-07-18T02:14:27.526;900351554760681715;112
2026-07-18T02:14:27.534;900351554768634761;113
2026-07-18T02:14:27.542;900351554776587806;115
2026-07-18T02:14:27.550;900351554784540851;116
2026-07-18T02:14:27.558;900351554792493896;117
2026-07-18T02:14:27.566;900351554800446942;119
2026-07-18T02:14:27.574;900351554808399987;120
2026-07-18T02:14:27.582;900351554816353032;121
2026-07-18T02:14:27.590;900351554824306077;122
2026-07-18T02:14:27.598;900351554832259122;123
2026-07-18T02:14:27.606;900351554840212168;123
2026-07-18T02:14:27.614;900351554848165213;124
2026-07-18T02:14:27.622;900351554856118258;125
2026-07-18T02:14:27.630;900351554864071303;125
2026-07-18T02:14:27.638;900351554872024349;126
2026-07-18T02:14:27.646;900351554879977394;126
2026-07-18T02:14:27.654;900351554887930439;127
2026-07-18T02:14:27.662;900351554895883484;127
2026-07-18T02:14:27.669;900351554903836529;127
2026-07-18T02:14:27.677;900351554911789575;128
2026-07-18T02:14:27.685;900351554919742620;128
2026-07-18T02:14:27.693;900351554927695665;128
2026-07-18T02:14:27.701;900351554935648710;128
2026-07-18T02:14:27.709;900351554943601756;128
2026-07-18T02:14:27.717;900351554951554801;128
2026-07-18T02:14:27.725;900351554959507846;128
2026-07-18T02:14:27.733;900351554967460891;128
2026-07-18T02:14:27.741;900351554975413936;128
2026-07-18T02:14:27.749;900351554983366982;128
2026-07-18T02:14:27.757;900351554991320027;128
2026-07-18T02:14:27.765;900351554999273072;128
2026-07-18T02:14:27.773;900351555007226117;128
2026-07-18T02:14:27.781;900351555015179163;128
2026-07-18T02:14:27.789;900351555023132208;128
2026-07-18T02:14:27.797;900351555031085253;128
2026-07-18T02:14:27.805;900351555039038298;128
2026-07-18T02:14:27.813;900351555046991343;128
2026-07-18T02:14:27.821;900351555054944389;128
2026-07-18T02:14:27.829;900351555062897434;128
2026-07-18T02:14:27.836;900351555070850479;129
2026-07-18T02:14:27.844;900351555078803524;129
2026-07-18T02:14:27.852;900351555086756570;129
2026-07-18T02:14:27.860;900351555094709615;130
2026-07-18T02:14:27.868;900351555102662660;130
2026-07-18T02:14:27.876;900351555110615705;130
2026-07-18T02:14:27.884;900351555118568750;131
2026-07-18T02:14:27.892;900351555126521796;131
2026-07-18T02:14:27.900;900351555134474841;132
2026-07-18T02:14:27.908;900351555142427886;133
2026-07-18T02:14:27.916;900351555150380931;133
2026-07-18T02:14:27.924;900351555158333976;134
2026-07-18T02:14:27.932;900351555166287022;135
2026-07-18T02:14:27.940;900351555174240067;135
2026-07-18T02:14:27.948;900351555182193112;136
2026-07-18T02:14:27.956;900351555190146157;137
2026-07-18T02:14:27.964;900351555198099203;138
2026-07-18T02:14:27.972;900351555206052248;139
2026-07-18T02:14:27.980;900351555214005293;139
2026-07-18T02:14:27.988;900351555221958338;140
2026-07-18T02:14:27.996;900351555229911383;141
2026-07-18T02:14:28.003;900351555237864429;142
2026-07-18T02:14:28.011;900351555245817474;142
2026-07-18T02:14:28.019;900351555253770519;143
2026-07-18T02:14:28.027;900351555261723564;144
2026-07-18T02:14:28.035;900351555269676610;144
2026-07-18T02:14:28.043;900351555277629655;145
2026-07-18T02:14:28.051;900351555285582700;145
2026-07-18T02:14:28.059;900351555293535745;146
2026-07-18T02:14:28.067;900351555301488790;146
2026-07-18T02:14:28.075;900351555309441836;146
2026-07-18T02:14:28.083;900351555317394881;146
2026-07-18T02:14:28.091;900351555325347926;147
2026-07-18T02:14:28.099;900351555333300971;147
2026-07-18T02:14:28.107;900351555341254017;146
2026-07-18T02:14:28.115;900351555349207062;146
2026-07-18T02:14:28.123;900351555357160107;146
2026-07-18T02:14:28.131;900351555365113152;145
2026-07-18T02:14:28.139;900351555373066197;145
2026-07-18T02:14:28.147;900351555381019243;144
2026-07-18T02:14:28.155;900351555388972288;143
2026-07-18T02:14:28.163;900351555396925333;143
2026-07-18T02:14:28.171;900351555404878378;142
2026-07-18T02:14:28.178;900351555412831424;140
2026-07-18T02:14:28.186;900351555420784469;139
2026-07-18T02:14:28.194;900351555428737514;138
2026-07-18T02:14:28.202;900351555436690559;136
2026-07-18T02:14:28.210;900351555444643604;135
2026-07-18T02:14:28.218;900351555452596650;133
2026-07-18T02:14:28.226;900351555460549695;131
2026-07-18T02:14:28.234;900351555468502740;130
2026-07-18T02:14:28.242;900351555476455785;128
2026-07-18T02:14:28.250;900351555484408831;126
2026-07-18T02:14:28.258;900351555492361876;124
2026-07-18T02:14:28.266;900351555500314921;121
2026-07-18T02:14:28.274;900351555508267966;119
2026-07-18T02:14:28.282;900351555516221011;117
2026-07-18T02:14:28.290;900351555524174057;115
2026-07-18T02:14:28.298;900351555532127102;112
2026-07-18T02:14:28.306;900351555540080147;110
2026-07-18T02:14:28.314;900351555548033192;108
2026-07-18T02:14:28.322;900351555555986238;105
2026-07-18T02:14:28.330;900351555563939283;103
2026-07-18T02:14:28.338;900351555571892328;100
2026-07-18T02:14:28.345;900351555579845373;98
2026-07-18T02:14:28.353;900351555587798418;96
2026-07-18T02:14:28.361;900351555595751464;93
2026-07-18T02:14:28.369;900351555603704509;91
2026-07-18T02:14:28.377;900351555611657554;89
2026-07-18T02:14:28.385;900351555619610599;87
2026-07-18T02:14:28.393;900351555627563645;85
2026-07-18T02:14:28.401;900351555635516690;83
2026-07-18T02:14:28.409;900351555643469735;81
2026-07-18T02:14:28.417;900351555651422780;79
2026-07-18T02:14:28.425;900351555659375825;78
2026-07-18T02:14:28.433;900351555667328871;76
2026-07-18T02:14:28.441;900351555675281916;75
2026-07-18T02:14:28.449;900351555683234961;73
2026-07-18T02:14:28.457;900351555691188006;72
2026-07-18T02:14:28.465;900351555699141052;71
2026-07-18T02:14:28.473;900351555707094097;70
2026-07-18T02:14:28.481;900351555715047142;69
2026-07-18T02:14:28.489;900351555723000187;69
2026-07-18T02:14:28.497;900351555730953232;68
2026-07-18T02:14:28.505;900351555738906278;68
2026-07-18T02:14:28.512;900351555746859323;68
2026-07-18T02:14:28.520;900351555754812368;68
2026-07-18T02:14:28.528;900351555762765413;68
2026-07-18T02:14:28.536;900351555770718459;68
2026-07-18T02:14:28.544;900351555778671504;69
2026-07-18T02:14:28.552;900351555786624549;69
2026-07-18T02:14:28.560;900351555794577594;70
2026-07-18T02:14:28.568;900351555802530639;70
2026-07-18T02:14:28.576;900351555810483685;71
2026-07-18T02:14:28.584;900351555818436730;72
2026-07-18T02:14:28.592;900351555826389775;74
2026-07-18T02:14:28.600;900351555834342820;75
2026-07-18T02:14:28.608;900351555842295865;76
2026-07-18T02:14:28.616;900351555850248911;78
2026-07-18T02:14:28.624;900351555858201956;79
2026-07-18T02:14:28.632;900351555866155001;81
2026-07-18T02:14:28.640;900351555874108046;82
2026-07-18T02:14:28.648;900351555882061092;84
2026-07-18T02:14:28.656;900351555890014137;86
2026-07-18T02:14:28.664;900351555897967182;88
2026-07-18T02:14:28.672;900351555905920227;89
2026-07-18T02:14:28.680;900351555913873272;91
2026-07-18T02:14:28.687;900351555921826318;93
2026-07-18T02:14:28.695;900351555929779363;95
2026-07-18T02:14:28.703;900351555937732408;97
2026-07-18T02:14:28.711;900351555945685453;99
2026-07-18T02:14:28.719;900351555953638499;101
2026-07-18T02:14:28.727;900351555961591544;103
2026-07-18T02:14:28.735;900351555969544589;105
2026-07-18T02:14:28.743;900351555977497634;106
2026-07-18T02:14:28.751;900351555985450679;108
2026-07-18T02:14:28.759;900351555993403725;110
2026-07-18T02:14:28.767;900351556001356770;111
2026-07-18T02:14:28.775;900351556009309815;113
2026-07-18T02:14:28.783;900351556017262860;114
2026-07-18T02:14:28.791;900351556025215906;116
2026-07-18T02:14:28.799;900351556033168951;117
2026-07-18T02:14:28.807;900351556041121996;119
2026-07-18T02:14:28.815;900351556049075041;120
2026-07-18T02:14:28.823;900351556057028086;121
2026-07-18T02:14:28.831;900351556064981132;122
2026-07-18T02:14:28.839;900351556072934177;123
2026-07-18T02:14:28.847;900351556080887222;124
2026-07-18T02:14:28.854;900351556088840267;125
2026-07-18T02:14:28.862;900351556096793313;126
2026-07-18T02:14:28.870;900351556104746358;126
2026-07-18T02:14:28.878;900351556112699403;127
2026-07-18T02:14:28.886;900351556120652448;127
2026-07-18T02:14:28.894;900351556128605493;128
2026-07-18T02:14:28.902;900351556136558539;128
2026-07-18T02:14:28.910;900351556144511584;128
2026-07-18T02:14:28.918;900351556152464629;129
2026-07-18T02:14:28.926;900351556160417674;129
2026-07-18T02:14:28.934;900351556168370720;129
2026-07-18T02:14:28.942;900351556176323765;129
2026-07-18T02:14:28.950;900351556184276810;129
2026-07-18T02:14:28.958;900351556192229855;129
2026-07-18T02:14:28.966;900351556200182900;129
2026-07-18T02:14:28.974;900351556208135946;129
2026-07-18T02:14:28.982;900351556216088991;129
2026-07-18T02:14:28.990;900351556224042036;129
2026-07-18T02:14:28.998;900351556231995081;129
2026-07-18T02:14:29.006;900351556239948127;129
2026-07-18T02:14:29.014;900351556247901172;129
2026-07-18T02:14:29.021;900351556255854217;129
2026-07-18T02:14:29.029;900351556263807262;129
2026-07-18T02:14:29.037;900351556271760307;129
2026-07-18T02:14:29.045;900351556279713353;129
2026-07-18T02:14:29.053;900351556287666398;129
2026-07-18T02:14:29.061;900351556295619443;129
2026-07-18T02:14:29.069;900351556303572488;130
2026-07-18T02:14:29.077;900351556311525534;130
2026-07-18T02:14:29.085;900351556319478579;130
2026-07-18T02:14:29.093;900351556327431624;130
2026-07-18T02:14:29.101;900351556335384669;131
2026-07-18T02:14:29.109;900351556343337714;131
2026-07-18T02:14:29.117;900351556351290760;131
2026-07-18T02:14:29.125;900351556359243805;132
2026-07-18T02:14:29.133;900351556367196850;132
2026-07-18T02:14:29.141;900351556375149895;133
2026-07-18T02:14:29.149;900351556383102941;133
2026-07-18T02:14:29.157;900351556391055986;134
2026-07-18T02:14:29.165;900351556399009031;135
2026-07-18T02:14:29.173;900351556406962076;135
2026-07-18T02:14:29.181;900351556414915121;136
2026-07-18T02:14:29.188;900351556422868167;137
2026-07-18T02:14:29.196;900351556430821212;137
2026-07-18T02:14:29.204;900351556438774257;138
2026-07-18T02:14:29.212;900351556446727302;139
2026-07-18T02:14:29.220;900351556454680348;140
2026-07-18T02:14:29.228;900351556462633393;141
2026-07-18T02:14:29.236;900351556470586438;141
2026-07-18T02:14:29.244;900351556478539483;142
2026-07-18T02:14:29.252;900351556486492528;143
2026-07-18T02:14:29.260;900351556494445574;144
2026-07-18T02:14:29.268;900351556502398619;144
2026-07-18T02:14:29.276;900351556510351664;145
2026-07-18T02:14:29.284;900351556518304709;146
2026-07-18T02:14:29.292;900351556526257755;146
2026-07-18T02:14:29.300;900351556534210800;147
2026-07-18T02:14:29.308;900351556542163845;147
2026-07-18T02:14:29.316;900351556550116890;147
2026-07-18T02:14:29.324;900351556558069935;148
2026-07-18T02:14:29.332;900351556566022981;148
2026-07-18T02:14:29.340;900351556573976026;148
2026-07-18T02:14:29.348;900351556581929071;148
2026-07-18T02:14:29.356;900351556589882116;148
2026-07-18T02:14:29.363;900351556597835161;148
2026-07-18T02:14:29.371;900351556605788207;147
2026-07-18T02:14:29.379;900351556613741252;147
2026-07-18T02:14:29.387;900351556621694297;146
2026-07-18T02:14:29.395;900351556629647342;146
2026-07-18T02:14:29.403;900351556637600388;145
2026-07-18T02:14:29.411;900351556645553433;144
2026-07-18T02:14:29.419;900351556653506478;143
2026-07-18T02:14:29.427;900351556661459523;142
2026-07-18T02:14:29.435;900351556669412568;141
2026-07-18T02:14:29.443;900351556677365614;140
2026-07-18T02:14:29.451;900351556685318659;138
2026-07-18T02:14:29.459;900351556693271704;137
2026-07-18T02:14:29.467;900351556701224749;135
2026-07-18T02:14:29.475;900351556709177795;133
2026-07-18T02:14:29.483;900351556717130840;131
2026-07-18T02:14:29.491;900351556725083885;129
2026-07-18T02:14:29.499;900351556733036930;127
2026-07-18T02:14:29.507;900351556740989975;125
2026-07-18T02:14:29.515;900351556748943021;123
2026-07-18T02:14:29.523;900351556756896066;121
2026-07-18T02:14:29.530;900351556764849111;119
2026-07-18T02:14:29.538;900351556772802156;116
2026-07-18T02:14:29.546;900351556780755202;114
2026-07-18T02:14:29.554;900351556788708247;112
2026-07-18T02:14:29.562;900351556796661292;109
2026-07-18T02:14:29.570;900351556804614337;107
2026-07-18T02:14:29.578;900351556812567382;105
2026-07-18T02:14:29.586;900351556820520428;102
2026-07-18T02:14:29.594;900351556828473473;100
2026-07-18T02:14:29.602;900351556836426518;97
2026-07-18T02:14:29.610;900351556844379563;95
2026-07-18T02:14:29.618;900351556852332609;93
2026-07-18T02:14:29.626;900351556860285654;91
2026-07-18T02:14:29.634;900351556868238699;89
2026-07-18T02:14:29.642;900351556876191744;87
2026-07-18T02:14:29.650;900351556884144789;85
2026-07-18T02:14:29.658;900351556892097835;83
2026-07-18T02:14:29.666;900351556900050880;81
2026-07-18T02:14:29.674;900351556908003925;79
2026-07-18T02:14:29.682;900351556915956970;78
2026-07-18T02:14:29.690;900351556923910016;76
2026-07-18T02:14:29.697;900351556931863061;75
2026-07-18T02:14:29.705;900351556939816106;74
2026-07-18T02:14:29.713;900351556947769151;73
2026-07-18T02:14:29.721;900351556955722196;72
2026-07-18T02:14:29.729;900351556963675242;71
2026-07-18T02:14:29.737;900351556971628287;70
2026-07-18T02:14:29.745;900351556979581332;70
2026-07-18T02:14:29.753;900351556987534377;69
2026-07-18T02:14:29.761;900351556995487423;69
2026-07-18T02:14:29.769;900351557003440468;69
2026-07-18T02:14:29.777;900351557011393513;69
2026-07-18T02:14:29.785;900351557019346558;70
2026-07-18T02:14:29.793;900351557027299603;70
2026-07-18T02:14:29.801;900351557035252649;70
2026-07-18T02:14:29.809;900351557043205694;71
2026-07-18T02:14:29.817;900351557051158739;72
2026-07-18T02:14:29.825;900351557059111784;73
2026-07-18T02:14:29.833;900351557067064830;74
2026-07-18T02:14:29.841;900351557075017875;75
2026-07-18T02:14:29.849;900351557082970920;76
2026-07-18T02:14:29.857;900351557090923965;77
2026-07-18T02:14:29.865;900351557098877010;79
2026-07-18T02:14:29.872;900351557106830056;80
2026-07-18T02:14:29.880;900351557114783101;82
2026-07-18T02:14:29.888;900351557122736146;83
2026-07-18T02:14:29.896;900351557130689191;85
2026-07-18T02:14:29.904;900351557138642237;87
2026-07-18T02:14:29.912;900351557146595282;89
2026-07-18T02:14:29.920;900351557154548327;91
2026-07-18T02:14:29.928;900351557162501372;92
2026-07-18T02:14:29.936;900351557170454417;94
2026-07-18T02:14:29.944;900351557178407463;96
2026-07-18T02:14:29.952;900351557186360508;98
2026-07-18T02:14:29.960;900351557194313553;100
2026-07-18T02:14:29.968;900351557202266598;102
2026-07-18T02:14:29.976;900351557210219644;104
2026-07-18T02:14:29.984;900351557218172689;106
2026-07-18T02:14:29.992;900351557226125734;107
2026-07-18T02:14:30.000;900351557234078779;109
2026-07-18T02:14:30.008;900351557242031824;111
2026-07-18T02:14:30.016;900351557249984870;113
2026-07-18T02:14:30.024;900351557257937915;114
2026-07-18T02:14:30.032;900351557265890960;116
2026-07-18T02:14:30.039;900351557273844005;117
2026-07-18T02:14:30.047;900351557281797051;119
2026-07-18T02:14:30.055;900351557289750096;120
2026-07-18T02:14:30.063;900351557297703141;121
2026-07-18T02:14:30.071;900351557305656186;122
2026-07-18T02:14:30.079;900351557313609231;123
2026-07-18T02:14:30.087;900351557321562277;124
2026-07-18T02:14:30.095;900351557329515322;125
2026-07-18T02:14:30.103;900351557337468367;126
2026-07-18T02:14:30.111;900351557345421412;127
2026-07-18T02:14:30.119;900351557353374457;127
2026-07-18T02:14:30.127;900351557361327503;128
2026-07-18T02:14:30.135;900351557369280548;129
2026-07-18T02:14:30.143;900351557377233593;129
2026-07-18T02:14:30.151;900351557385186638;129
2026-07-18T02:14:30.159;900351557393139684;130
2026-07-18T02:14:30.167;900351557401092729;130
2026-07-18T02:14:30.175;900351557409045774;130
2026-07-18T02:14:30.183;900351557416998819;130
2026-07-18T02:14:30.191;900351557424951864;131
2026-07-18T02:14:30.199;900351557432904910;131
2026-07-18T02:14:30.206;900351557440857955;131
2026-07-18T02:14:30.214;900351557448811000;131
2026-07-18T02:14:30.222;900351557456764045;131
2026-07-18T02:14:30.230;900351557464717091;131
2026-07-18T02:14:30.238;900351557472670136;131
2026-07-18T02:14:30.246;900351557480623181;131
2026-07-18T02:14:30.254;900351557488576226;131
2026-07-18T02:14:30.262;900351557496529271;131
2026-07-18T02:14:30.270;900351557504482317;131
2026-07-18T02:14:30.278;900351557512435362;131
2026-07-18T02:14:30.286;900351557520388407;131
2026-07-18T02:14:30.294;900351557528341452;131
2026-07-18T02:14:30.302;900351557536294498;131
2026-07-18T02:14:30.310;900351557544247543;131
2026-07-18T02:14:30.318;900351557552200588;131
2026-07-18T02:14:30.326;900351557560153633;131
2026-07-18T02:14:30.334;900351557568106678;131
2026-07-18T02:14:30.342;900351557576059724;132
2026-07-18T02:14:30.350;900351557584012769;132
2026-07-18T02:14:30.358;900351557591965814;132
2026-07-18T02:14:30.366;900351557599918859;133
2026-07-18T02:14:30.374;900351557607871905;133
2026-07-18T02:14:30.381;900351557615824950;134
2026-07-18T02:14:30.389;900351557623777995;134
2026-07-18T02:14:30.397;900351557631731040;135
2026-07-18T02:14:30.405;900351557639684085;135
2026-07-18T02:14:30.413;900351557647637131;136
2026-07-18T02:14:30.421;900351557655590176;137
2026-07-18T02:14:30.429;900351557663543221;137
2026-07-18T02:14:30.437;900351557671496266;138
2026-07-18T02:14:30.445;900351557679449312;139
2026-07-18T02:14:30.453;900351557687402357;140
2026-07-18T02:14:30.461;900351557695355402;140
2026-07-18T02:14:30.469;900351557703308447;141
2026-07-18T02:14:30.477;900351557711261492;142
2026-07-18T02:14:30.485;900351557719214538;143
2026-07-18T02:14:30.493;900351557727167583;143
2026-07-18T02:14:30.501;900351557735120628;144
2026-07-18T02:14:30.509;900351557743073673;145
2026-07-18T02:14:30.517;900351557751026719;146
2026-07-18T02:14:30.525;900351557758979764;146
2026-07-18T02:14:30.533;900351557766932809;147
2026-07-18T02:14:30.541;900351557774885854;147
2026-07-18T02:14:30.548;900351557782838899;148
2026-07-18T02:14:30.556;900351557790791945;148
2026-07-18T02:14:30.564;900351557798744990;149
2026-07-18T02:14:30.572;900351557806698035;149
2026-07-18T02:14:30.580;900351557814651080;149
2026-07-18T02:14:30.588;900351557822604126;149
2026-07-18T02:14:30.596;900351557830557171;149
2026-07-18T02:14:30.604;900351557838510216;149
2026-07-18T02:14:30.612;900351557846463261;149
2026-07-18T02:14:30.620;900351557854416306;149
2026-07-18T02:14:30.628;900351557862369352;148
2026-07-18T02:14:30.636;900351557870322397;148
2026-07-18T02:14:30.644;900351557878275442;147
2026-07-18T02:14:30.652;900351557886228487;147
2026-07-18T02:14:30.660;900351557894181533;146
2026-07-18T02:14:30.668;900351557902134578;145
2026-07-18T02:14:30.676;900351557910087623;144
2026-07-18T02:14:30.684;900351557918040668;142
2026-07-18T02:14:30.692;900351557925993713;141
2026-07-18T02:14:30.700;900351557933946759;140
2026-07-18T02:14:30.708;900351557941899804;138
2026-07-18T02:14:30.715;900351557949852849;137
2026-07-18T02:14:30.723;900351557957805894;135
2026-07-18T02:14:30.731;900351557965758940;133
2026-07-18T02:14:30.739;900351557973711985;131
2026-07-18T02:14:30.747;900351557981665030;129
2026-07-18T02:14:30.755;900351557989618075;127
2026-07-18T02:14:30.763;900351557997571120;125
2026-07-18T02:14:30.771;900351558005524166;123
2026-07-18T02:14:30.779;900351558013477211;121
2026-07-18T02:14:30.787;900351558021430256;118
2026-07-18T02:14:30.795;900351558029383301;116
2026-07-18T02:14:30.803;900351558037336346;114
2026-07-18T02:14:30.811;900351558045289392;111
2026-07-18T02:14:30.819;900351558053242437;109
2026-07-18T02:14:30.827;900351558061195482;106
2026-07-18T02:14:30.835;900351558069148527;104
2026-07-18T02:14:30.843;900351558077101573;102
2026-07-18T02:14:30.851;900351558085054618;99
2026-07-18T02:14:30.859;900351558093007663;97
2026-07-18T02:14:30.867;900351558100960708;95
2026-07-18T02:14:30.875;900351558108913753;93
2026-07-18T02:14:30.882;900351558116866799;90
2026-07-18T02:14:30.890;900351558124819844;88
2026-07-18T02:14:30.898;900351558132772889;86
2026-07-18T02:14:30.906;900351558140725934;84
2026-07-18T02:14:30.914;900351558148678980;83
2026-07-18T02:14:30.922;900351558156632025;81
2026-07-18T02:14:30.930;900351558164585070;79
2026-07-18T02:14:30.938;900351558172538115;78
2026-07-18T02:14:30.946;900351558180491160;77
2026-07-18T02:14:30.954;900351558188444206;75
2026-07-18T02:14:30.962;900351558196397251;74
2026-07-18T02:14:30.970;900351558204350296;73
2026-07-18T02:14:30.978;900351558212303341;73
2026-07-18T02:14:30.986;900351558220256387;72
2026-07-18T02:14:30.994;900351558228209432;71
2026-07-18T02:14:31.002;900351558236162477;71
2026-07-18T02:14:31.010;900351558244115522;71
2026-07-18T02:14:31.018;900351558252068567;71
2026-07-18T02:14:31.026;900351558260021613;71
2026-07-18T02:14:31.034;900351558267974658;71
2026-07-18T02:14:31.042;900351558275927703;71
2026-07-18T02:14:31.050;900351558283880748;72
2026-07-18T02:14:31.057;900351558291833794;72
2026-07-18T02:14:31.065;900351558299786839;73
2026-07-18T02:14:31.073;900351558307739884;74
2026-07-18T02:14:31.081;900351558315692929;75
2026-07-18T02:14:31.089;900351558323645974;76
2026-07-18T02:14:31.097;900351558331599020;77
2026-07-18T02:14:31.105;900351558339552065;78
2026-07-18T02:14:31.113;900351558347505110;80
2026-07-18T02:14:31.121;900351558355458155;81
2026-07-18T02:14:31.129;900351558363411201;83
2026-07-18T02:14:31.137;900351558371364246;85
2026-07-18T02:14:31.145;900351558379317291;86
2026-07-18T02:14:31.153;900351558387270336;88
2026-07-18T02:14:31.161;900351558395223381;90
2026-07-18T02:14:31.169;900351558403176427;92
2026-07-18T02:14:31.177;900351558411129472;94
2026-07-18T02:14:31.185;900351558419082517;95
2026-07-18T02:14:31.193;900351558427035562;97
2026-07-18T02:14:31.201;900351558434988608;99
2026-07-18T02:14:31.209;900351558442941653;101
2026-07-18T02:14:31.217;900351558450894698;103
2026-07-18T02:14:31.224;900351558458847743;105
2026-07-18T02:14:31.232;900351558466800788;107
2026-07-18T02:14:31.240;900351558474753834;108
2026-07-18T02:14:31.248;900351558482706879;110
2026-07-18T02:14:31.256;900351558490659924;112
2026-07-18T02:14:31.264;900351558498612969;114
2026-07-18T02:14:31.272;900351558506566015;115
2026-07-18T02:14:31.280;900351558514519060;117
2026-07-18T02:14:31.288;900351558522472105;118
2026-07-18T02:14:31.296;900351558530425150;120
2026-07-18T02:14:31.304;900351558538378195;121
2026-07-18T02:14:31.312;900351558546331241;122
2026-07-18T02:14:31.320;900351558554284286;123
2026-07-18T02:14:31.328;900351558562237331;125
2026-07-18T02:14:31.336;900351558570190376;126
2026-07-18T02:14:31.344;900351558578143422;126
2026-07-18T02:14:31.352;900351558586096467;127
2026-07-18T02:14:31.360;900351558594049512;128
2026-07-18T02:14:31.368;900351558602002557;129
2026-07-18T02:14:31.376;900351558609955602;129
2026-07-18T02:14:31.384;900351558617908648;130
2026-07-18T02:14:31.391;900351558625861693;130
