Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:42.150;835351552493131259;-497614;-506954;-514754;-650650;
2026-06-21T06:05:42.157;835351552500538667;-497570;-506910;-514710;-650650;
2026-06-21T06:05:42.165;835351552507946074;-497535;-506875;-514675;-650650;
2026-06-21T06:05:42.172;835351552515353481;-497507;-506847;-514647;-650650;
2026-06-21T06:05:42.179;835351552522760889;-497489;-506829;-514629;-650650;
2026-06-21T06:05:42.187;835351552530168296;-497480;-506820;-514620;-650650;
2026-06-21T06:05:42.194;835351552537575704;-497483;-506823;-514623;-650650;
2026-06-21T06:05:42.202;835351552544983111;-497497;-506837;-514637;-650650;
2026-06-21T06:05:42.209;835351552552390519;-497523;-506863;-514663;-650650;
2026-06-21T06:05:42.216;835351552559797926;-497561;-506901;-514701;-650650;
2026-06-21T06:05:42.224;835351552567205333;-497613;-506953;-514753;-650650;
2026-06-21T06:05:42.231;835351552574612741;-497677;-507017;-514817;-650650;
2026-06-21T06:05:42.239;835351552582020148;-497754;-507094;-514894;-650650;
2026-06-21T06:05:42.246;835351552589427556;-497845;-507185;-514985;-650650;
2026-06-21T06:05:42.253;835351552596834963;-497948;-507288;-515088;-650650;
2026-06-21T06:05:42.261;835351552604242370;-498064;-507404;-515204;-650650;
2026-06-21T06:05:42.268;835351552611649778;-498193;-507533;-515333;-650650;
2026-06-21T06:05:42.276;835351552619057185;-498334;-507674;-515474;-650650;
2026-06-21T06:05:42.283;835351552626464593;-498486;-507826;-515626;-650650;
2026-06-21T06:05:42.291;835351552633872000;-498648;-507988;-515788;-650650;
2026-06-21T06:05:42.298;835351552641279407;-498820;-508160;-515960;-650650;
2026-06-21T06:05:42.305;835351552648686815;-499001;-508341;-516141;-650650;
2026-06-21T06:05:42.313;835351552656094222;-499189;-508529;-516329;-650650;
2026-06-21T06:05:42.320;835351552663501630;-499385;-508725;-516525;-650650;
2026-06-21T06:05:42.328;835351552670909037;-499585;-508925;-516725;-650650;
2026-06-21T06:05:42.335;835351552678316444;-499790;-509130;-516930;-650650;
2026-06-21T06:05:42.342;835351552685723852;-499997;-509337;-517137;-650650;
2026-06-21T06:05:42.350;835351552693131259;-500206;-509546;-517346;-650650;
2026-06-21T06:05:42.357;835351552700538667;-500416;-509756;-517556;-650650;
2026-06-21T06:05:42.365;835351552707946074;-500623;-509963;-517763;-650650;
2026-06-21T06:05:42.372;835351552715353481;-500828;-510168;-517968;-650650;
2026-06-21T06:05:42.379;835351552722760889;-501029;-510369;-518169;-650650;
2026-06-21T06:05:42.387;835351552730168296;-501224;-510564;-518364;-650650;
2026-06-21T06:05:42.394;835351552737575704;-501413;-510753;-518553;-650650;
2026-06-21T06:05:42.402;835351552744983111;-501593;-510933;-518733;-650650;
2026-06-21T06:05:42.409;835351552752390519;-501763;-511103;-518903;-650650;
2026-06-21T06:05:42.416;835351552759797926;-501923;-511263;-519063;-650650;
2026-06-21T06:05:42.424;835351552767205333;-502072;-511412;-519212;-650650;
2026-06-21T06:05:42.431;835351552774612741;-502207;-511547;-519347;-650650;
2026-06-21T06:05:42.439;835351552782020148;-502329;-511669;-519469;-650650;
2026-06-21T06:05:42.446;835351552789427556;-502437;-511777;-519577;-650650;
2026-06-21T06:05:42.453;835351552796834963;-502529;-511869;-519669;-650650;
2026-06-21T06:05:42.461;835351552804242370;-502606;-511946;-519746;-650650;
2026-06-21T06:05:42.468;835351552811649778;-502667;-512007;-519807;-650650;
2026-06-21T06:05:42.476;835351552819057185;-502711;-512051;-519851;-650650;
2026-06-21T06:05:42.483;835351552826464593;-502739;-512079;-519879;-650650;
2026-06-21T06:05:42.491;835351552833872000;-502750;-512090;-519890;-650650;
2026-06-21T06:05:42.498;835351552841279407;-502745;-512085;-519885;-650650;
2026-06-21T06:05:42.505;835351552848686815;-502724;-512064;-519864;-650650;
2026-06-21T06:05:42.513;835351552856094222;-502687;-512027;-519827;-650650;
2026-06-21T06:05:42.520;835351552863501630;-502634;-511974;-519774;-650650;
2026-06-21T06:05:42.528;835351552870909037;-502567;-511907;-519707;-650650;
2026-06-21T06:05:42.535;835351552878316444;-502486;-511826;-519626;-650650;
2026-06-21T06:05:42.542;835351552885723852;-502391;-511731;-519531;-650650;
2026-06-21T06:05:42.550;835351552893131259;-502285;-511625;-519425;-650650;
2026-06-21T06:05:42.557;835351552900538667;-502167;-511507;-519307;-650650;
2026-06-21T06:05:42.565;835351552907946074;-502039;-511379;-519179;-650650;
2026-06-21T06:05:42.572;835351552915353481;-501902;-511242;-519042;-650650;
2026-06-21T06:05:42.579;835351552922760889;-501757;-511097;-518897;-650650;
2026-06-21T06:05:42.587;835351552930168296;-501606;-510946;-518746;-650650;
2026-06-21T06:05:42.594;835351552937575704;-501449;-510789;-518589;-650650;
2026-06-21T06:05:42.602;835351552944983111;-501288;-510628;-518428;-650650;
2026-06-21T06:05:42.609;835351552952390519;-501124;-510464;-518264;-650650;
2026-06-21T06:05:42.616;835351552959797926;-500959;-510299;-518099;-650650;
2026-06-21T06:05:42.624;835351552967205333;-500794;-510134;-517934;-650650;
2026-06-21T06:05:42.631;835351552974612741;-500630;-509970;-517770;-650650;
2026-06-21T06:05:42.639;835351552982020148;-500467;-509807;-517607;-650650;
2026-06-21T06:05:42.646;835351552989427556;-500308;-509648;-517448;-650650;
2026-06-21T06:05:42.653;835351552996834963;-500153;-509493;-517293;-650650;
2026-06-21T06:05:42.661;835351553004242370;-500003;-509343;-517143;-650650;
2026-06-21T06:05:42.668;835351553011649778;-499860;-509200;-517000;-650650;
2026-06-21T06:05:42.676;835351553019057185;-499723;-509063;-516863;-650650;
2026-06-21T06:05:42.683;835351553026464593;-499593;-508933;-516733;-650650;
2026-06-21T06:05:42.691;835351553033872000;-499472;-508812;-516612;-650650;
2026-06-21T06:05:42.698;835351553041279407;-499359;-508699;-516499;-650650;
2026-06-21T06:05:42.705;835351553048686815;-499255;-508595;-516395;-650650;
2026-06-21T06:05:42.713;835351553056094222;-499160;-508500;-516300;-650650;
2026-06-21T06:05:42.720;835351553063501630;-499075;-508415;-516215;-650650;
2026-06-21T06:05:42.728;835351553070909037;-498998;-508338;-516138;-650650;
2026-06-21T06:05:42.735;835351553078316444;-498931;-508271;-516071;-650650;
2026-06-21T06:05:42.742;835351553085723852;-498873;-508213;-516013;-650650;
2026-06-21T06:05:42.750;835351553093131259;-498823;-508163;-515963;-650650;
2026-06-21T06:05:42.757;835351553100538667;-498782;-508122;-515922;-650650;
2026-06-21T06:05:42.765;835351553107946074;-498748;-508088;-515888;-650650;
2026-06-21T06:05:42.772;835351553115353481;-498721;-508061;-515861;-650650;
2026-06-21T06:05:42.779;835351553122760889;-498701;-508041;-515841;-650650;
2026-06-21T06:05:42.787;835351553130168296;-498687;-508027;-515827;-650650;
2026-06-21T06:05:42.794;835351553137575704;-498677;-508017;-515817;-650650;
2026-06-21T06:05:42.802;835351553144983111;-498672;-508012;-515812;-650650;
2026-06-21T06:05:42.809;835351553152390519;-498671;-508011;-515811;-650650;
2026-06-21T06:05:42.816;835351553159797926;-498672;-508012;-515812;-650650;
2026-06-21T06:05:42.824;835351553167205333;-498674;-508014;-515814;-650650;
2026-06-21T06:05:42.831;835351553174612741;-498678;-508018;-515818;-650650;
2026-06-21T06:05:42.839;835351553182020148;-498681;-508021;-515821;-650650;
2026-06-21T06:05:42.846;835351553189427556;-498684;-508024;-515824;-650650;
2026-06-21T06:05:42.853;835351553196834963;-498685;-508025;-515825;-650650;
2026-06-21T06:05:42.861;835351553204242370;-498685;-508025;-515825;-650650;
2026-06-21T06:05:42.868;835351553211649778;-498681;-508021;-515821;-650650;
2026-06-21T06:05:42.876;835351553219057185;-498673;-508013;-515813;-650650;
2026-06-21T06:05:42.883;835351553226464593;-498662;-508002;-515802;-650650;
2026-06-21T06:05:42.891;835351553233872000;-498646;-507986;-515786;-650650;
2026-06-21T06:05:42.898;835351553241279407;-498626;-507966;-515766;-650650;
2026-06-21T06:05:42.905;835351553248686815;-498601;-507941;-515741;-650650;
2026-06-21T06:05:42.913;835351553256094222;-498570;-507910;-515710;-650651;
2026-06-21T06:05:42.920;835351553263501630;-498534;-507874;-515674;-650651;
2026-06-21T06:05:42.928;835351553270909037;-498493;-507833;-515633;-650651;
2026-06-21T06:05:42.935;835351553278316444;-498447;-507787;-515587;-650651;
2026-06-21T06:05:42.942;835351553285723852;-498397;-507737;-515537;-650651;
2026-06-21T06:05:42.950;835351553293131259;-498342;-507682;-515482;-650651;
2026-06-21T06:05:42.957;835351553300538667;-498283;-507623;-515423;-650651;
2026-06-21T06:05:42.965;835351553307946074;-498220;-507560;-515360;-650651;
2026-06-21T06:05:42.972;835351553315353481;-498155;-507495;-515295;-650651;
2026-06-21T06:05:42.979;835351553322760889;-498088;-507428;-515228;-650651;
2026-06-21T06:05:42.987;835351553330168296;-498020;-507360;-515160;-650651;
2026-06-21T06:05:42.994;835351553337575704;-497952;-507292;-515092;-650651;
2026-06-21T06:05:43.002;835351553344983111;-497883;-507223;-515023;-650651;
2026-06-21T06:05:43.009;835351553352390519;-497817;-507157;-514957;-650651;
2026-06-21T06:05:43.016;835351553359797926;-497753;-507093;-514893;-650651;
2026-06-21T06:05:43.024;835351553367205333;-497692;-507032;-514832;-650651;
2026-06-21T06:05:43.031;835351553374612741;-497636;-506976;-514776;-650651;
2026-06-21T06:05:43.039;835351553382020148;-497585;-506925;-514725;-650651;
2026-06-21T06:05:43.046;835351553389427556;-497541;-506881;-514681;-650651;
2026-06-21T06:05:43.053;835351553396834963;-497504;-506844;-514644;-650651;
2026-06-21T06:05:43.061;835351553404242370;-497475;-506815;-514615;-650651;
2026-06-21T06:05:43.068;835351553411649778;-497456;-506796;-514596;-650651;
2026-06-21T06:05:43.076;835351553419057185;-497447;-506787;-514587;-650651;
2026-06-21T06:05:43.083;835351553426464593;-497448;-506788;-514588;-650651;
2026-06-21T06:05:43.091;835351553433872000;-497461;-506801;-514601;-650651;
2026-06-21T06:05:43.098;835351553441279407;-497486;-506826;-514626;-650651;
2026-06-21T06:05:43.105;835351553448686815;-497523;-506863;-514663;-650651;
2026-06-21T06:05:43.113;835351553456094222;-497573;-506913;-514713;-650651;
2026-06-21T06:05:43.120;835351553463501630;-497636;-506976;-514776;-650651;
2026-06-21T06:05:43.128;835351553470909037;-497712;-507052;-514852;-650651;
2026-06-21T06:05:43.135;835351553478316444;-497801;-507141;-514941;-650651;
2026-06-21T06:05:43.142;835351553485723852;-497904;-507244;-515044;-650651;
2026-06-21T06:05:43.150;835351553493131259;-498019;-507359;-515159;-650651;
2026-06-21T06:05:43.157;835351553500538667;-498147;-507487;-515287;-650651;
2026-06-21T06:05:43.165;835351553507946074;-498286;-507626;-515426;-650651;
2026-06-21T06:05:43.172;835351553515353481;-498437;-507777;-515577;-650651;
2026-06-21T06:05:43.179;835351553522760889;-498599;-507939;-515739;-650651;
2026-06-21T06:05:43.187;835351553530168296;-498770;-508110;-515910;-650651;
2026-06-21T06:05:43.194;835351553537575704;-498951;-508291;-516091;-650651;
2026-06-21T06:05:43.202;835351553544983111;-499139;-508479;-516279;-650651;
2026-06-21T06:05:43.209;835351553552390519;-499334;-508674;-516474;-650651;
2026-06-21T06:05:43.216;835351553559797926;-499534;-508874;-516674;-650651;
2026-06-21T06:05:43.224;835351553567205333;-499739;-509079;-516879;-650651;
2026-06-21T06:05:43.231;835351553574612741;-499946;-509286;-517086;-650651;
2026-06-21T06:05:43.239;835351553582020148;-500155;-509495;-517295;-650651;
2026-06-21T06:05:43.246;835351553589427556;-500365;-509705;-517505;-650651;
2026-06-21T06:05:43.253;835351553596834963;-500573;-509913;-517713;-650651;
2026-06-21T06:05:43.261;835351553604242370;-500778;-510118;-517918;-650651;
2026-06-21T06:05:43.268;835351553611649778;-500980;-510320;-518120;-650651;
2026-06-21T06:05:43.276;835351553619057185;-501176;-510516;-518316;-650651;
2026-06-21T06:05:43.283;835351553626464593;-501365;-510705;-518505;-650651;
2026-06-21T06:05:43.291;835351553633872000;-501545;-510885;-518685;-650651;
2026-06-21T06:05:43.298;835351553641279407;-501717;-511057;-518857;-650651;
2026-06-21T06:05:43.305;835351553648686815;-501878;-511218;-519018;-650651;
2026-06-21T06:05:43.313;835351553656094222;-502027;-511367;-519167;-650651;
2026-06-21T06:05:43.320;835351553663501630;-502164;-511504;-519304;-650651;
2026-06-21T06:05:43.328;835351553670909037;-502287;-511627;-519427;-650651;
2026-06-21T06:05:43.335;835351553678316444;-502395;-511735;-519535;-650651;
2026-06-21T06:05:43.342;835351553685723852;-502489;-511829;-519629;-650651;
2026-06-21T06:05:43.350;835351553693131259;-502567;-511907;-519707;-650651;
2026-06-21T06:05:43.357;835351553700538667;-502629;-511969;-519769;-650651;
2026-06-21T06:05:43.365;835351553707946074;-502674;-512014;-519814;-650651;
2026-06-21T06:05:43.372;835351553715353481;-502703;-512043;-519843;-650651;
2026-06-21T06:05:43.379;835351553722760889;-502715;-512055;-519855;-650651;
2026-06-21T06:05:43.387;835351553730168296;-502711;-512051;-519851;-650651;
2026-06-21T06:05:43.394;835351553737575704;-502691;-512031;-519831;-650651;
2026-06-21T06:05:43.402;835351553744983111;-502654;-511994;-519794;-650651;
2026-06-21T06:05:43.409;835351553752390519;-502603;-511943;-519743;-650651;
2026-06-21T06:05:43.416;835351553759797926;-502536;-511876;-519676;-650651;
2026-06-21T06:05:43.424;835351553767205333;-502456;-511796;-519596;-650651;
2026-06-21T06:05:43.431;835351553774612741;-502362;-511702;-519502;-650651;
2026-06-21T06:05:43.439;835351553782020148;-502256;-511596;-519396;-650651;
2026-06-21T06:05:43.446;835351553789427556;-502138;-511478;-519278;-650651;
2026-06-21T06:05:43.453;835351553796834963;-502011;-511351;-519151;-650651;
2026-06-21T06:05:43.461;835351553804242370;-501874;-511214;-519014;-650651;
2026-06-21T06:05:43.468;835351553811649778;-501729;-511069;-518869;-650651;
2026-06-21T06:05:43.476;835351553819057185;-501578;-510918;-518718;-650651;
2026-06-21T06:05:43.483;835351553826464593;-501421;-510761;-518561;-650651;
2026-06-21T06:05:43.491;835351553833872000;-501260;-510600;-518400;-650651;
2026-06-21T06:05:43.498;835351553841279407;-501097;-510437;-518237;-650651;
2026-06-21T06:05:43.505;835351553848686815;-500931;-510271;-518071;-650651;
2026-06-21T06:05:43.513;835351553856094222;-500766;-510106;-517906;-650651;
2026-06-21T06:05:43.520;835351553863501630;-500601;-509941;-517741;-650651;
2026-06-21T06:05:43.528;835351553870909037;-500439;-509779;-517579;-650651;
2026-06-21T06:05:43.535;835351553878316444;-500279;-509619;-517419;-650651;
2026-06-21T06:05:43.542;835351553885723852;-500124;-509464;-517264;-650651;
2026-06-21T06:05:43.550;835351553893131259;-499974;-509314;-517114;-650651;
2026-06-21T06:05:43.557;835351553900538667;-499830;-509170;-516970;-650651;
2026-06-21T06:05:43.565;835351553907946074;-499692;-509032;-516832;-650651;
2026-06-21T06:05:43.572;835351553915353481;-499563;-508903;-516703;-650651;
2026-06-21T06:05:43.579;835351553922760889;-499441;-508781;-516581;-650651;
2026-06-21T06:05:43.587;835351553930168296;-499328;-508668;-516468;-650651;
2026-06-21T06:05:43.594;835351553937575704;-499223;-508563;-516363;-650651;
2026-06-21T06:05:43.602;835351553944983111;-499128;-508468;-516268;-650651;
2026-06-21T06:05:43.609;835351553952390519;-499042;-508382;-516182;-650651;
2026-06-21T06:05:43.616;835351553959797926;-498965;-508305;-516105;-650651;
2026-06-21T06:05:43.624;835351553967205333;-498898;-508238;-516038;-650651;
2026-06-21T06:05:43.631;835351553974612741;-498839;-508179;-515979;-650651;
2026-06-21T06:05:43.639;835351553982020148;-498789;-508129;-515929;-650651;
2026-06-21T06:05:43.646;835351553989427556;-498747;-508087;-515887;-650651;
2026-06-21T06:05:43.653;835351553996834963;-498713;-508053;-515853;-650651;
2026-06-21T06:05:43.661;835351554004242370;-498686;-508026;-515826;-650651;
2026-06-21T06:05:43.668;835351554011649778;-498666;-508006;-515806;-650651;
2026-06-21T06:05:43.676;835351554019057185;-498651;-507991;-515791;-650651;
2026-06-21T06:05:43.683;835351554026464593;-498642;-507982;-515782;-650651;
2026-06-21T06:05:43.691;835351554033872000;-498637;-507977;-515777;-650651;
2026-06-21T06:05:43.698;835351554041279407;-498635;-507975;-515775;-650651;
2026-06-21T06:05:43.705;835351554048686815;-498636;-507976;-515776;-650651;
2026-06-21T06:05:43.713;835351554056094222;-498639;-507979;-515779;-650651;
2026-06-21T06:05:43.720;835351554063501630;-498642;-507982;-515782;-650651;
2026-06-21T06:05:43.728;835351554070909037;-498646;-507986;-515786;-650651;
2026-06-21T06:05:43.735;835351554078316444;-498649;-507989;-515789;-650651;
2026-06-21T06:05:43.742;835351554085723852;-498650;-507990;-515790;-650651;
2026-06-21T06:05:43.750;835351554093131259;-498649;-507989;-515789;-650651;
2026-06-21T06:05:43.757;835351554100538667;-498645;-507985;-515785;-650651;
2026-06-21T06:05:43.765;835351554107946074;-498638;-507978;-515778;-650651;
2026-06-21T06:05:43.772;835351554115353481;-498627;-507967;-515767;-650651;
2026-06-21T06:05:43.779;835351554122760889;-498611;-507951;-515751;-650651;
2026-06-21T06:05:43.787;835351554130168296;-498591;-507931;-515731;-650651;
2026-06-21T06:05:43.794;835351554137575704;-498565;-507905;-515705;-650651;
2026-06-21T06:05:43.802;835351554144983111;-498535;-507875;-515675;-650651;
2026-06-21T06:05:43.809;835351554152390519;-498499;-507839;-515639;-650651;
2026-06-21T06:05:43.816;835351554159797926;-498458;-507798;-515598;-650651;
2026-06-21T06:05:43.824;835351554167205333;-498412;-507752;-515552;-650651;
2026-06-21T06:05:43.831;835351554174612741;-498361;-507701;-515501;-650651;
2026-06-21T06:05:43.839;835351554182020148;-498306;-507646;-515446;-650651;
2026-06-21T06:05:43.846;835351554189427556;-498247;-507587;-515387;-650651;
2026-06-21T06:05:43.853;835351554196834963;-498185;-507525;-515325;-650651;
2026-06-21T06:05:43.861;835351554204242370;-498120;-507460;-515260;-650651;
2026-06-21T06:05:43.868;835351554211649778;-498053;-507393;-515193;-650651;
2026-06-21T06:05:43.876;835351554219057185;-497984;-507324;-515124;-650651;
2026-06-21T06:05:43.883;835351554226464593;-497916;-507256;-515056;-650651;
2026-06-21T06:05:43.891;835351554233872000;-497847;-507187;-514987;-650651;
2026-06-21T06:05:43.898;835351554241279407;-497781;-507121;-514921;-650651;
2026-06-21T06:05:43.905;835351554248686815;-497717;-507057;-514857;-650651;
2026-06-21T06:05:43.913;835351554256094222;-497656;-506996;-514796;-650651;
2026-06-21T06:05:43.920;835351554263501630;-497600;-506940;-514740;-650651;
2026-06-21T06:05:43.928;835351554270909037;-497549;-506889;-514689;-650651;
2026-06-21T06:05:43.935;835351554278316444;-497505;-506845;-514645;-650651;
2026-06-21T06:05:43.942;835351554285723852;-497468;-506808;-514608;-650651;
2026-06-21T06:05:43.950;835351554293131259;-497439;-506779;-514579;-650651;
2026-06-21T06:05:43.957;835351554300538667;-497420;-506760;-514560;-650651;
2026-06-21T06:05:43.965;835351554307946074;-497411;-506751;-514551;-650651;
2026-06-21T06:05:43.972;835351554315353481;-497412;-506752;-514552;-650651;
2026-06-21T06:05:43.979;835351554322760889;-497425;-506765;-514565;-650651;
2026-06-21T06:05:43.987;835351554330168296;-497450;-506790;-514590;-650651;
2026-06-21T06:05:43.994;835351554337575704;-497487;-506827;-514627;-650651;
2026-06-21T06:05:44.002;835351554344983111;-497538;-506878;-514678;-650651;
2026-06-21T06:05:44.009;835351554352390519;-497601;-506941;-514741;-650651;
2026-06-21T06:05:44.016;835351554359797926;-497677;-507017;-514817;-650651;
2026-06-21T06:05:44.024;835351554367205333;-497767;-507107;-514907;-650651;
2026-06-21T06:05:44.031;835351554374612741;-497870;-507210;-515010;-650651;
2026-06-21T06:05:44.039;835351554382020148;-497985;-507325;-515125;-650651;
2026-06-21T06:05:44.046;835351554389427556;-498113;-507453;-515253;-650651;
2026-06-21T06:05:44.053;835351554396834963;-498253;-507593;-515393;-650651;
2026-06-21T06:05:44.061;835351554404242370;-498404;-507744;-515544;-650651;
2026-06-21T06:05:44.068;835351554411649778;-498566;-507906;-515706;-650651;
2026-06-21T06:05:44.076;835351554419057185;-498738;-508078;-515878;-650651;
2026-06-21T06:05:44.083;835351554426464593;-498919;-508259;-516059;-650651;
2026-06-21T06:05:44.091;835351554433872000;-499107;-508447;-516247;-650651;
2026-06-21T06:05:44.098;835351554441279407;-499302;-508642;-516442;-650651;
2026-06-21T06:05:44.105;835351554448686815;-499503;-508843;-516643;-650651;
2026-06-21T06:05:44.113;835351554456094222;-499708;-509048;-516848;-650651;
2026-06-21T06:05:44.120;835351554463501630;-499916;-509256;-517056;-650651;
2026-06-21T06:05:44.128;835351554470909037;-500125;-509465;-517265;-650651;
2026-06-21T06:05:44.135;835351554478316444;-500334;-509674;-517474;-650651;
2026-06-21T06:05:44.142;835351554485723852;-500543;-509883;-517683;-650651;
2026-06-21T06:05:44.150;835351554493131259;-500748;-510088;-517888;-650651;
2026-06-21T06:05:44.157;835351554500538667;-500949;-510289;-518089;-650651;
2026-06-21T06:05:44.165;835351554507946074;-501145;-510485;-518285;-650651;
2026-06-21T06:05:44.172;835351554515353481;-501334;-510674;-518474;-650651;
2026-06-21T06:05:44.179;835351554522760889;-501515;-510855;-518655;-650651;
2026-06-21T06:05:44.187;835351554530168296;-501686;-511026;-518826;-650651;
2026-06-21T06:05:44.194;835351554537575704;-501847;-511187;-518987;-650652;
2026-06-21T06:05:44.202;835351554544983111;-501996;-511336;-519136;-650652;
2026-06-21T06:05:44.209;835351554552390519;-502132;-511472;-519272;-650652;
2026-06-21T06:05:44.216;835351554559797926;-502255;-511595;-519395;-650652;
2026-06-21T06:05:44.224;835351554567205333;-502363;-511703;-519503;-650652;
2026-06-21T06:05:44.231;835351554574612741;-502456;-511796;-519596;-650652;
2026-06-21T06:05:44.239;835351554582020148;-502533;-511873;-519673;-650652;
2026-06-21T06:05:44.246;835351554589427556;-502594;-511934;-519734;-650652;
2026-06-21T06:05:44.253;835351554596834963;-502639;-511979;-519779;-650652;
2026-06-21T06:05:44.261;835351554604242370;-502667;-512007;-519807;-650652;
2026-06-21T06:05:44.268;835351554611649778;-502679;-512019;-519819;-650652;
2026-06-21T06:05:44.276;835351554619057185;-502674;-512014;-519814;-650652;
2026-06-21T06:05:44.283;835351554626464593;-502653;-511993;-519793;-650652;
2026-06-21T06:05:44.291;835351554633872000;-502616;-511956;-519756;-650652;
2026-06-21T06:05:44.298;835351554641279407;-502564;-511904;-519704;-650652;
2026-06-21T06:05:44.305;835351554648686815;-502496;-511836;-519636;-650652;
2026-06-21T06:05:44.313;835351554656094222;-502415;-511755;-519555;-650652;
2026-06-21T06:05:44.320;835351554663501630;-502321;-511661;-519461;-650652;
2026-06-21T06:05:44.328;835351554670909037;-502214;-511554;-519354;-650652;
2026-06-21T06:05:44.335;835351554678316444;-502096;-511436;-519236;-650652;
2026-06-21T06:05:44.342;835351554685723852;-501968;-511308;-519108;-650652;
2026-06-21T06:05:44.350;835351554693131259;-501831;-511171;-518971;-650652;
2026-06-21T06:05:44.357;835351554700538667;-501685;-511025;-518825;-650652;
2026-06-21T06:05:44.365;835351554707946074;-501534;-510874;-518674;-650652;
2026-06-21T06:05:44.372;835351554715353481;-501377;-510717;-518517;-650652;
2026-06-21T06:05:44.379;835351554722760889;-501216;-510556;-518356;-650652;
2026-06-21T06:05:44.387;835351554730168296;-501052;-510392;-518192;-650652;
2026-06-21T06:05:44.394;835351554737575704;-500886;-510226;-518026;-650652;
2026-06-21T06:05:44.402;835351554744983111;-500721;-510061;-517861;-650652;
2026-06-21T06:05:44.409;835351554752390519;-500556;-509896;-517696;-650652;
2026-06-21T06:05:44.416;835351554759797926;-500393;-509733;-517533;-650652;
2026-06-21T06:05:44.424;835351554767205333;-500234;-509574;-517374;-650652;
2026-06-21T06:05:44.431;835351554774612741;-500079;-509419;-517219;-650652;
2026-06-21T06:05:44.439;835351554782020148;-499929;-509269;-517069;-650652;
2026-06-21T06:05:44.446;835351554789427556;-499785;-509125;-516925;-650652;
2026-06-21T06:05:44.453;835351554796834963;-499648;-508988;-516788;-650652;
2026-06-21T06:05:44.461;835351554804242370;-499519;-508859;-516659;-650652;
2026-06-21T06:05:44.468;835351554811649778;-499397;-508737;-516537;-650652;
2026-06-21T06:05:44.476;835351554819057185;-499285;-508625;-516425;-650652;
2026-06-21T06:05:44.483;835351554826464593;-499181;-508521;-516321;-650652;
2026-06-21T06:05:44.491;835351554833872000;-499086;-508426;-516226;-650652;
2026-06-21T06:05:44.498;835351554841279407;-499000;-508340;-516140;-650652;
2026-06-21T06:05:44.505;835351554848686815;-498924;-508264;-516064;-650652;
2026-06-21T06:05:44.513;835351554856094222;-498857;-508197;-515997;-650652;
2026-06-21T06:05:44.520;835351554863501630;-498799;-508139;-515939;-650652;
2026-06-21T06:05:44.528;835351554870909037;-498749;-508089;-515889;-650652;
2026-06-21T06:05:44.535;835351554878316444;-498708;-508048;-515848;-650652;
2026-06-21T06:05:44.542;835351554885723852;-498674;-508014;-515814;-650652;
2026-06-21T06:05:44.550;835351554893131259;-498648;-507988;-515788;-650652;
2026-06-21T06:05:44.557;835351554900538667;-498628;-507968;-515768;-650652;
2026-06-21T06:05:44.565;835351554907946074;-498614;-507954;-515754;-650652;
2026-06-21T06:05:44.572;835351554915353481;-498605;-507945;-515745;-650652;
2026-06-21T06:05:44.579;835351554922760889;-498600;-507940;-515740;-650652;
2026-06-21T06:05:44.587;835351554930168296;-498598;-507938;-515738;-650652;
2026-06-21T06:05:44.594;835351554937575704;-498599;-507939;-515739;-650652;
2026-06-21T06:05:44.602;835351554944983111;-498602;-507942;-515742;-650652;
2026-06-21T06:05:44.609;835351554952390519;-498606;-507946;-515746;-650652;
2026-06-21T06:05:44.616;835351554959797926;-498609;-507949;-515749;-650652;
2026-06-21T06:05:44.624;835351554967205333;-498612;-507952;-515752;-650652;
2026-06-21T06:05:44.631;835351554974612741;-498613;-507953;-515753;-650652;
2026-06-21T06:05:44.639;835351554982020148;-498612;-507952;-515752;-650652;
2026-06-21T06:05:44.646;835351554989427556;-498608;-507948;-515748;-650652;
2026-06-21T06:05:44.653;835351554996834963;-498600;-507940;-515740;-650652;
2026-06-21T06:05:44.661;835351555004242370;-498589;-507929;-515729;-650652;
2026-06-21T06:05:44.668;835351555011649778;-498573;-507913;-515713;-650652;
2026-06-21T06:05:44.676;835351555019057185;-498552;-507892;-515692;-650652;
2026-06-21T06:05:44.683;835351555026464593;-498526;-507866;-515666;-650652;
2026-06-21T06:05:44.691;835351555033872000;-498495;-507835;-515635;-650652;
2026-06-21T06:05:44.698;835351555041279407;-498459;-507799;-515599;-650652;
2026-06-21T06:05:44.705;835351555048686815;-498417;-507757;-515557;-650652;
2026-06-21T06:05:44.713;835351555056094222;-498371;-507711;-515511;-650652;
2026-06-21T06:05:44.720;835351555063501630;-498320;-507660;-515460;-650652;
2026-06-21T06:05:44.728;835351555070909037;-498265;-507605;-515405;-650652;
2026-06-21T06:05:44.735;835351555078316444;-498205;-507545;-515345;-650652;
2026-06-21T06:05:44.742;835351555085723852;-498143;-507483;-515283;-650652;
2026-06-21T06:05:44.750;835351555093131259;-498077;-507417;-515217;-650652;
2026-06-21T06:05:44.757;835351555100538667;-498010;-507350;-515150;-650652;
2026-06-21T06:05:44.765;835351555107946074;-497942;-507282;-515082;-650652;
2026-06-21T06:05:44.772;835351555115353481;-497873;-507213;-515013;-650652;
2026-06-21T06:05:44.779;835351555122760889;-497805;-507145;-514945;-650652;
2026-06-21T06:05:44.787;835351555130168296;-497739;-507079;-514879;-650652;
2026-06-21T06:05:44.794;835351555137575704;-497675;-507015;-514815;-650652;
